# r R_2s R_3s R_4s R_2p R_3p R_3d
      0.61813039      5.8895882161E-16     4.7614120754E-08     1.2450317707E-04     2.3829467955E-19     2.7110758681E-10     5.0801067337E-12
      0.62413068      5.9327099170E-16     4.7955598083E-08     1.2538908583E-04     2.4253811938E-19     2.7590564814E-10     5.2227107583E-12
      0.63013098      5.9753413465E-16     4.8292919582E-08     1.2626394007E-04     2.4680667736E-19     2.8073091507E-10     5.3677607178E-12
      0.63613127      6.0174805048E-16     4.8626068328E-08     1.2712769484E-04     2.5109999377E-19     2.8558295141E-10     5.5152694917E-12
      0.64213157      6.0591255080E-16     4.8955028366E-08     1.2798030777E-04     2.5541771055E-19     2.9046132277E-10     5.6652497669E-12
      0.64813186      6.1002745855E-16     4.9279784684E-08     1.2882173895E-04     2.5975947137E-19     2.9536559666E-10     5.8177140399E-12
      0.65413216      6.1409260778E-16     4.9600323198E-08     1.2965195095E-04     2.6412492170E-19     3.0029534255E-10     5.9726746180E-12
      0.66013245      6.1810784344E-16     4.9916630731E-08     1.3047090874E-04     2.6851370879E-19     3.0525013188E-10     6.1301436212E-12
      0.66613275      6.2207302112E-16     5.0228694996E-08     1.3127857963E-04     2.7292548174E-19     3.1022953815E-10     6.2901329838E-12
      0.67213304      6.2598800685E-16     5.0536504576E-08     1.3207493326E-04     2.7735989155E-19     3.1523313691E-10     6.4526544565E-12
      0.67813334      6.2985267688E-16     5.0840048908E-08     1.3285994150E-04     2.8181659113E-19     3.2026050586E-10     6.6177196073E-12
      0.68413363      6.3366691745E-16     5.1139318265E-08     1.3363357844E-04     2.8629523534E-19     3.2531122486E-10     6.7853398239E-12
      0.69013393      6.3743062457E-16     5.1434303737E-08     1.3439582036E-04     2.9079548103E-19     3.3038487595E-10     6.9555263149E-12
      0.69613422      6.4114370383E-16     5.1724997213E-08     1.3514664563E-04     2.9531698704E-19     3.3548104342E-10     7.1282901115E-12
      0.70213452      6.4480607019E-16     5.2011391367E-08     1.3588603470E-04     2.9985941426E-19     3.4059931382E-10     7.3036420693E-12
      0.70813481      6.4841764773E-16     5.2293479638E-08     1.3661397006E-04     3.0442242564E-19     3.4573927599E-10     7.4815928699E-12
      0.71413511      6.5197836950E-16     5.2571256214E-08     1.3733043618E-04     3.0900568620E-19     3.5090052111E-10     7.6621530223E-12
      0.72013540      6.5548817728E-16     5.2844716017E-08     1.3803541946E-04     3.1360886308E-19     3.5608264269E-10     7.8453328645E-12
      0.72613570      6.5894702141E-16     5.3113854684E-08     1.3872890824E-04     3.1823162552E-19     3.6128523662E-10     8.0311425656E-12
      0.73213599      6.6235486058E-16     5.3378668556E-08     1.3941089266E-04     3.2287364493E-19     3.6650790119E-10     8.2195921265E-12
      0.73813629      6.6571166163E-16     5.3639154653E-08     1.4008136473E-04     3.2753459484E-19     3.7175023711E-10     8.4106913822E-12
      0.74413658      6.6901739938E-16     5.3895310670E-08     1.4074031820E-04     3.3221415098E-19     3.7701184753E-10     8.6044500031E-12
      0.75013688      6.7227205641E-16     5.4147134953E-08     1.4138774856E-04     3.3691199126E-19     3.8229233803E-10     8.8008774963E-12
      0.75613717      6.7547562293E-16     5.4394626486E-08     1.4202365302E-04     3.4162779576E-19     3.8759131669E-10     8.9999832073E-12
      0.76213747      6.7862809654E-16     5.4637784879E-08     1.4264803041E-04     3.4636124681E-19     3.9290839406E-10     9.2017763217E-12
      0.76813776      6.8172948209E-16     5.4876610351E-08     1.4326088121E-04     3.5111202892E-19     3.9824318319E-10     9.4062658662E-12
      0.77413806      6.8477979150E-16     5.5111103714E-08     1.4386220746E-04     3.5587982884E-19     4.0359529964E-10     9.6134607106E-12
