# r(a.u.)  Vcoulomb(Ha)  Veff(Ha)
  2.88027761110069E+00  -3.47188755745614E-01  -3.47191365263649E-01
  2.88777807362960E+00  -3.46286997997431E-01  -3.46289509324754E-01
  2.89527853615851E+00  -3.45389912407810E-01  -3.45392329242813E-01
  2.90277899868742E+00  -3.44497462759714E-01  -3.44499788661326E-01
  2.91027946121633E+00  -3.43609613209468E-01  -3.43611851602417E-01
  2.91777992374523E+00  -3.42726328281953E-01  -3.42728482461837E-01
  2.92528038627414E+00  -3.41847572865887E-01  -3.41849646004047E-01
  2.93278084880305E+00  -3.40973312209171E-01  -3.40975307357384E-01
  2.94028131133196E+00  -3.40103511914306E-01  -3.40105432009296E-01
  2.94778177386087E+00  -3.39238137933883E-01  -3.39239985801669E-01
  2.95528223638977E+00  -3.38377156566142E-01  -3.38378934926213E-01
  2.96278269891868E+00  -3.37520534450592E-01  -3.37522245919930E-01
  2.97028316144759E+00  -3.36668238563707E-01  -3.36669885660656E-01
  2.97778362397650E+00  -3.35820236214682E-01  -3.35821821362668E-01
  2.98528408650541E+00  -3.34976495041250E-01  -3.34978020572368E-01
  2.99278454903431E+00  -3.34136983005566E-01  -3.34138451164022E-01
  3.00028501156322E+00  -3.33301668390156E-01  -3.33303081335585E-01
  3.00778547409213E+00  -3.32470519793916E-01  -3.32471879604574E-01
  3.01528593662104E+00  -3.31643506128182E-01  -3.31644814804015E-01
  3.02278639914995E+00  -3.30820596612852E-01  -3.30821856078452E-01
  3.03028686167886E+00  -3.30001760772568E-01  -3.30002972880013E-01
  3.03778732420776E+00  -3.29186968432951E-01  -3.29188134964545E-01
  3.04528778673667E+00  -3.28376189716900E-01  -3.28377312387799E-01
  3.05278824926558E+00  -3.27569395040935E-01  -3.27570475501684E-01
  3.06028871179449E+00  -3.26766555111600E-01  -3.26767594950570E-01
  3.06778917432340E+00  -3.25967640921919E-01  -3.25968641667650E-01
  3.07528963685230E+00  -3.25172623747903E-01  -3.25173586871360E-01
  3.08279009938121E+00  -3.24381475145104E-01  -3.24382402061849E-01
  3.09029056191012E+00  -3.23594166945226E-01  -3.23595059017509E-01
  3.09779102443903E+00  -3.22810671252780E-01  -3.22811529791547E-01
  3.10529148696794E+00  -3.22030960441790E-01  -3.22031786708617E-01
  3.11279194949684E+00  -3.21255007152547E-01  -3.21255802361503E-01
  3.12029241202575E+00  -3.20482784288406E-01  -3.20483549607843E-01
  3.12779287455466E+00  -3.19714265012635E-01  -3.19715001566912E-01
  3.13529333708357E+00  -3.18949422745303E-01  -3.18950131616444E-01
  3.14279379961248E+00  -3.18188231160220E-01  -3.18188913389508E-01
  3.15029426214138E+00  -3.17430664181910E-01  -3.17431320771428E-01
  3.15779472467029E+00  -3.16676695982640E-01  -3.16677327896743E-01
  3.16529518719920E+00  -3.15926300979482E-01  -3.15926909146220E-01
  3.17279564972811E+00  -3.15179453831417E-01  -3.15180039143906E-01
  3.18029611225702E+00  -3.14436129436486E-01  -3.14436692754221E-01
  3.18779657478592E+00  -3.13696302928977E-01  -3.13696845079101E-01
  3.19529703731483E+00  -3.12959949676650E-01  -3.12960471455174E-01
  3.20279749984374E+00  -3.12227045278007E-01  -3.12227547450978E-01
  3.21029796237265E+00  -3.11497565559592E-01  -3.11498048864229E-01
  3.21779842490156E+00  -3.10771486573337E-01  -3.10771951719111E-01
  3.22529888743046E+00  -3.10048784593939E-01  -3.10049232263623E-01
  3.23279934995937E+00  -3.09329436116277E-01  -3.09329866966949E-01
  3.24029981248828E+00  -3.08613417852863E-01  -3.08613832516874E-01
  3.24780027501719E+00  -3.07900706731330E-01  -3.07901105817236E-01
  3.25530073754610E+00  -3.07191279891952E-01  -3.07191663985412E-01
  3.26280120007500E+00  -3.06485114685201E-01  -3.06485484349837E-01
  3.27030166260391E+00  -3.05782188669338E-01  -3.05782544447566E-01
  3.27780212513282E+00  -3.05082479608033E-01  -3.05082822021860E-01
  3.28530258766173E+00  -3.04385965468020E-01  -3.04386295019816E-01
  3.29280305019064E+00  -3.03692624416788E-01  -3.03692941590022E-01
  3.30030351271955E+00  -3.03002434820297E-01  -3.03002740080251E-01
  3.30780397524845E+00  -3.02315375240726E-01  -3.02315669035179E-01
  3.31530443777736E+00  -3.01631424434257E-01  -3.01631707194144E-01
  3.32280490030627E+00  -3.00950561348886E-01  -3.00950833488932E-01
  3.33030536283518E+00  -3.00272765122257E-01  -3.00273027041589E-01
  3.33780582536409E+00  -2.99598015079538E-01  -2.99598267162270E-01
  3.34530628789299E+00  -2.98926290731316E-01  -2.98926533347114E-01
  3.35280675042190E+00  -2.98257571771521E-01  -2.98257805276149E-01
  3.36030721295081E+00  -2.97591838075383E-01  -2.97592062811226E-01
  3.36780767547972E+00  -2.96929069697413E-01  -2.96929285993978E-01
  3.37530813800863E+00  -2.96269246869408E-01  -2.96269455043813E-01
  3.38280860053753E+00  -2.95612349998489E-01  -2.95612550355925E-01
  3.39030906306644E+00  -2.94958359665159E-01  -2.94958552499342E-01
  3.39780952559535E+00  -2.94307256621392E-01  -2.94307442214993E-01
  3.40530998812426E+00  -2.93659021788741E-01  -2.93659200413803E-01
  3.41281045065317E+00  -2.93013636256480E-01  -2.93013808174816E-01
  3.42031091318207E+00  -2.92371081279758E-01  -2.92371246743339E-01
  3.42781137571098E+00  -2.91731338277791E-01  -2.91731497529114E-01
  3.43531183823989E+00  -2.91094388832065E-01  -2.91094542104510E-01
  3.44281230076880E+00  -2.90460214684575E-01  -2.90460362202748E-01
  3.45031276329771E+00  -2.89828797736072E-01  -2.89828939716137E-01
  3.45781322582661E+00  -2.89200120044351E-01  -2.89200256694343E-01
  3.46531368835552E+00  -2.88574163822541E-01  -2.88574295342677E-01
  3.47281415088443E+00  -2.87950911437437E-01  -2.87951038020407E-01
  3.48031461341334E+00  -2.87330345407838E-01  -2.87330467239090E-01
  3.48781507594225E+00  -2.86712448402915E-01  -2.86712565660926E-01
  3.49531553847115E+00  -2.86097203240597E-01  -2.86097316097136E-01
  3.50281600100006E+00  -2.85484592885980E-01  -2.85484701506359E-01
  3.51031646352897E+00  -2.84874600449751E-01  -2.84874704993071E-01
  3.51781692605788E+00  -2.84267209186641E-01  -2.84267309806020E-01
  3.52531738858679E+00  -2.83662402493886E-01  -2.83662499336692E-01
  3.53281785111569E+00  -2.83060163909722E-01  -2.83060257117781E-01
  3.54031831364460E+00  -2.82460477111885E-01  -2.82460566821697E-01
  3.54781877617351E+00  -2.81863325916141E-01  -2.81863412259073E-01
  3.55531923870242E+00  -2.81268694274827E-01  -2.81268777377312E-01
  3.56281970123133E+00  -2.80676566275413E-01  -2.80676646259132E-01
  3.57032016376024E+00  -2.80086926139085E-01  -2.80087003121148E-01
  3.57782062628914E+00  -2.79499758219345E-01  -2.79499832312460E-01
  3.58532108881805E+00  -2.78915047000620E-01  -2.78915118313262E-01
  3.59282155134696E+00  -2.78332777096902E-01  -2.78332845733469E-01
  3.60032201387587E+00  -2.77752933250397E-01  -2.77752999311366E-01
  3.60782247640478E+00  -2.77175500330190E-01  -2.77175563912263E-01
  3.61532293893368E+00  -2.76600463330931E-01  -2.76600524527175E-01
  3.62282340146259E+00  -2.76027807371533E-01  -2.76027866271522E-01
  3.63032386399150E+00  -2.75457517693893E-01  -2.75457574383833E-01
  3.63782432652041E+00  -2.74889579661617E-01  -2.74889634224477E-01
  3.64532478904932E+00  -2.74323978758775E-01  -2.74324031274408E-01
  3.65282525157822E+00  -2.73760700588659E-01  -2.73760751133918E-01
  3.66032571410713E+00  -2.73199730872566E-01  -2.73199779521416E-01
  3.66782617663604E+00  -2.72641055448586E-01  -2.72641102272215E-01
  3.67532663916495E+00  -2.72084660270415E-01  -2.72084705337338E-01
  3.68282710169386E+00  -2.71530531406176E-01  -2.71530574782333E-01
  3.69032756422276E+00  -2.70978655037257E-01  -2.70978696786111E-01
  3.69782802675167E+00  -2.70429017457159E-01  -2.70429057639792E-01
  3.70532848928058E+00  -2.69881605070367E-01  -2.69881643745564E-01
  3.71282895180949E+00  -2.69336404391223E-01  -2.69336441615564E-01
  3.72032941433840E+00  -2.68793402042823E-01  -2.68793437870761E-01
  3.72782987686730E+00  -2.68252584755921E-01  -2.68252619239866E-01
  3.73533033939621E+00  -2.67713939367848E-01  -2.67713972558241E-01
  3.74283080192512E+00  -2.67177452821445E-01  -2.67177484766832E-01
  3.75033126445403E+00  -2.66643112164008E-01  -2.66643142911113E-01
  3.75783172698294E+00  -2.66110904546243E-01  -2.66110934140036E-01
  3.76533218951184E+00  -2.65580817221241E-01  -2.65580845705002E-01
  3.77283265204075E+00  -2.65052837543455E-01  -2.65052864958841E-01
  3.78033311456966E+00  -2.64526952967698E-01  -2.64526979354799E-01
  3.78783357709857E+00  -2.64003151048148E-01  -2.64003176445552E-01
  3.79533403962748E+00  -2.63481419437366E-01  -2.63481443882210E-01
  3.80283450215638E+00  -2.62961745885327E-01  -2.62961769413354E-01
  3.81033496468529E+00  -2.62444118238459E-01  -2.62444140884071E-01
  3.81783542721420E+00  -2.61928524438698E-01  -2.61928546235004E-01
  3.82533588974311E+00  -2.61414952522550E-01  -2.61414973501418E-01
  3.83283635227202E+00  -2.60903390620166E-01  -2.60903410812267E-01
  3.84033681480093E+00  -2.60393826954430E-01  -2.60393846389283E-01
  3.84783727732983E+00  -2.59886249840050E-01  -2.59886268546066E-01
  3.85533773985874E+00  -2.59380647682670E-01  -2.59380665687192E-01
  3.86283820238765E+00  -2.58877008977982E-01  -2.58877026307331E-01
  3.87033866491656E+00  -2.58375322310860E-01  -2.58375338990365E-01
  3.87783912744547E+00  -2.57875576354492E-01  -2.57875592408532E-01
  3.88533958997437E+00  -2.57377759869529E-01  -2.57377775321569E-01
  3.89284005250328E+00  -2.56881861703245E-01  -2.56881876575868E-01
  3.90034051503219E+00  -2.56387870788699E-01  -2.56387885103643E-01
  3.90784097756110E+00  -2.55895776143917E-01  -2.55895789922101E-01
  3.91534144009001E+00  -2.55405566871075E-01  -2.55405580132634E-01
  3.92284190261891E+00  -2.54917232155697E-01  -2.54917244920010E-01
  3.93034236514782E+00  -2.54430761265855E-01  -2.54430773551576E-01
  3.93784282767673E+00  -2.53946143551388E-01  -2.53946155376468E-01
  3.94534329020564E+00  -2.53463368443124E-01  -2.53463379824842E-01
  3.95284375273455E+00  -2.52982425452108E-01  -2.52982436407094E-01
  3.96034421526345E+00  -2.52503304168847E-01  -2.52503314713105E-01
  3.96784467779236E+00  -2.52025994262553E-01  -2.52026004411491E-01
  3.97534514032127E+00  -2.51550485480409E-01  -2.51550495248853E-01
  3.98284560285018E+00  -2.51076767646827E-01  -2.51076777049047E-01
  3.99034606537909E+00  -2.50604830662726E-01  -2.50604839712459E-01
  3.99784652790799E+00  -2.50134664504814E-01  -2.50134673215279E-01
  4.00534699043690E+00  -2.49666259224877E-01  -2.49666267608798E-01
  4.01284745296581E+00  -2.49199604949080E-01  -2.49199613018704E-01
  4.02034791549472E+00  -2.48734691877269E-01  -2.48734699644383E-01
  4.02784837802363E+00  -2.48271510282291E-01  -2.48271517758240E-01
  4.03534884055253E+00  -2.47810050509308E-01  -2.47810057705011E-01
  4.04284930308144E+00  -2.47350302975133E-01  -2.47350309901099E-01
  4.05034976561035E+00  -2.46892258167563E-01  -2.46892264833908E-01
  4.05785022813926E+00  -2.46435906644724E-01  -2.46435913061183E-01
  4.06535069066817E+00  -2.45981239034422E-01  -2.45981245210366E-01
  4.07285115319707E+00  -2.45528246033501E-01  -2.45528251977948E-01
  4.08035161572598E+00  -2.45076918407209E-01  -2.45076924128840E-01
  4.08785207825489E+00  -2.44627246988570E-01  -2.44627252495741E-01
  4.09535254078380E+00  -2.44179222677766E-01  -2.44179227978516E-01
  4.10285300331271E+00  -2.43732836441516E-01  -2.43732841543588E-01
  4.11035346584161E+00  -2.43288079312480E-01  -2.43288084223321E-01
  4.11785392837052E+00  -2.42844942388646E-01  -2.42844947115428E-01
  4.12535439089943E+00  -2.42403416832748E-01  -2.42403421382371E-01
  4.13285485342834E+00  -2.41963493871668E-01  -2.41963498250774E-01
  4.14035531595725E+00  -2.41525164795863E-01  -2.41525169010846E-01
  4.14785577848616E+00  -2.41088420958785E-01  -2.41088425015798E-01
  4.15535624101506E+00  -2.40653253776317E-01  -2.40653257681283E-01
  4.16285670354397E+00  -2.40219654726205E-01  -2.40219658484824E-01
  4.17035716607288E+00  -2.39787615347506E-01  -2.39787618965265E-01
  4.17785762860179E+00  -2.39357127240038E-01  -2.39357130722217E-01
  4.18535809113069E+00  -2.38928182063830E-01  -2.38928185415513E-01
  4.19285855365960E+00  -2.38500771538592E-01  -2.38500774764670E-01
  4.20035901618851E+00  -2.38074887443174E-01  -2.38074890548355E-01
  4.20785947871742E+00  -2.37650521615044E-01  -2.37650524603861E-01
  4.21535994124633E+00  -2.37227665949764E-01  -2.37227668826580E-01
  4.22286040377524E+00  -2.36806312400476E-01  -2.36806315169489E-01
  4.23036086630414E+00  -2.36386452977391E-01  -2.36386455642642E-01
  4.23786132883305E+00  -2.35968079747282E-01  -2.35968082312660E-01
  4.24536179136196E+00  -2.35551184832987E-01  -2.35551187302236E-01
  4.25286225389087E+00  -2.35135760412912E-01  -2.35135762789636E-01
  4.26036271641978E+00  -2.34721798720546E-01  -2.34721801008212E-01
  4.26786317894868E+00  -2.34309292043972E-01  -2.34309294245919E-01
  4.27536364147759E+00  -2.33898232725391E-01  -2.33898234844832E-01
  4.28286410400650E+00  -2.33488613160648E-01  -2.33488615200676E-01
  4.29036456653541E+00  -2.33080425798763E-01  -2.33080427762354E-01
  4.29786502906432E+00  -2.32673663141467E-01  -2.32673665031485E-01
  4.30536549159322E+00  -2.32268317742739E-01  -2.32268319561943E-01
  4.31286595412213E+00  -2.31864382208361E-01  -2.31864383959403E-01
  4.32036641665104E+00  -2.31461849195457E-01  -2.31461850880894E-01
  4.32786687917995E+00  -2.31060711412058E-01  -2.31060713034347E-01
  4.33536734170886E+00  -2.30660961616654E-01  -2.30660963178163E-01
  4.34286780423776E+00  -2.30262592617763E-01  -2.30262594120770E-01
  4.35036826676667E+00  -2.29865597273500E-01  -2.29865598720196E-01
  4.35786872929558E+00  -2.29469968491144E-01  -2.29469969883641E-01
  4.36536919182449E+00  -2.29075699226725E-01  -2.29075700567053E-01
  4.37286965435340E+00  -2.28682782484599E-01  -2.28682783774713E-01
  4.38037011688230E+00  -2.28291211317034E-01  -2.28291212558817E-01
  4.38787057941121E+00  -2.27900978823807E-01  -2.27900980019069E-01
  4.39537104194012E+00  -2.27512078151791E-01  -2.27512079302276E-01
  4.40287150446903E+00  -2.27124502494559E-01  -2.27124503601945E-01
  4.41037196699794E+00  -2.26738245091985E-01  -2.26738246157887E-01
  4.41787242952685E+00  -2.26353299229851E-01  -2.26353300255823E-01
  4.42537289205575E+00  -2.25969658239458E-01  -2.25969659226996E-01
  4.43287335458466E+00  -2.25587315497240E-01  -2.25587316447785E-01
  4.44037381711357E+00  -2.25206264424386E-01  -2.25206265339324E-01
  4.44787427964248E+00  -2.24826498486459E-01  -2.24826499367124E-01
  4.45537474217139E+00  -2.24448011193024E-01  -2.24448012040700E-01
  4.46287520470029E+00  -2.24070796097279E-01  -2.24070796913202E-01
  4.47037566722920E+00  -2.23694846795686E-01  -2.23694847581047E-01
  4.47787612975811E+00  -2.23320156927614E-01  -2.23320157683558E-01
  4.48537659228702E+00  -2.22946720174976E-01  -2.22946720902604E-01
  4.49287705481593E+00  -2.22574530261873E-01  -2.22574530962246E-01
  4.50037751734483E+00  -2.22203580954246E-01  -2.22203581628386E-01
  4.50787797987374E+00  -2.21833866059526E-01  -2.21833866708416E-01
  4.51537844240265E+00  -2.21465379426292E-01  -2.21465380050877E-01
  4.52287890493156E+00  -2.21098114943923E-01  -2.21098115545114E-01
  4.53037936746047E+00  -2.20732066542268E-01  -2.20732067120941E-01
  4.53787982998937E+00  -2.20367228191307E-01  -2.20367228748307E-01
  4.54538029251828E+00  -2.20003593900824E-01  -2.20003594436962E-01
  4.55288075504719E+00  -2.19641157720072E-01  -2.19641158236130E-01
  4.56038121757610E+00  -2.19279913737456E-01  -2.19279914234186E-01
  4.56788168010501E+00  -2.18919856080207E-01  -2.18919856558333E-01
  4.57538214263391E+00  -2.18560978914065E-01  -2.18560979374284E-01
  4.58288260516282E+00  -2.18203276442965E-01  -2.18203276885949E-01
  4.59038306769173E+00  -2.17846742908724E-01  -2.17846743335117E-01
  4.59788353022064E+00  -2.17491372590730E-01  -2.17491373001155E-01
  4.60538399274955E+00  -2.17137159805641E-01  -2.17137160200695E-01
  4.61288445527845E+00  -2.16784098907076E-01  -2.16784099287335E-01
  4.62038491780736E+00  -2.16432184285321E-01  -2.16432184651339E-01
  4.62788538033627E+00  -2.16081410367026E-01  -2.16081410719336E-01
  4.63538584286518E+00  -2.15731771614915E-01  -2.15731771954032E-01
  4.64288630539409E+00  -2.15383262527494E-01  -2.15383262853911E-01
  4.65038676792299E+00  -2.15035877638761E-01  -2.15035877952954E-01
  4.65788723045190E+00  -2.14689611517920E-01  -2.14689611820348E-01
  4.66538769298081E+00  -2.14344458769102E-01  -2.14344459060204E-01
  4.67288815550972E+00  -2.14000414031078E-01  -2.14000414311280E-01
  4.68038861803863E+00  -2.13657471976988E-01  -2.13657472246697E-01
  4.68788908056754E+00  -2.13315627314061E-01  -2.13315627573670E-01
  4.69538954309644E+00  -2.12974874783347E-01  -2.12974875033235E-01
  4.70289000562535E+00  -2.12635209159443E-01  -2.12635209399974E-01
  4.71039046815426E+00  -2.12296625250230E-01  -2.12296625481754E-01
  4.71789093068317E+00  -2.11959117896606E-01  -2.11959118119460E-01
  4.72539139321208E+00  -2.11622681972223E-01  -2.11622682186733E-01
  4.73289185574098E+00  -2.11287312383232E-01  -2.11287312589710E-01
  4.74039231826989E+00  -2.10953004068020E-01  -2.10953004266766E-01
  4.74789278079880E+00  -2.10619751996960E-01  -2.10619752188265E-01
  4.75539324332771E+00  -2.10287551172156E-01  -2.10287551356297E-01
  4.76289370585662E+00  -2.09956396627195E-01  -2.09956396804441E-01
  4.77039416838552E+00  -2.09626283426897E-01  -2.09626283597507E-01
  4.77789463091443E+00  -2.09297206667074E-01  -2.09297206831296E-01
  4.78539509344334E+00  -2.08969161474282E-01  -2.08969161632356E-01
  4.79289555597225E+00  -2.08642143005586E-01  -2.08642143157741E-01
  4.80039601850116E+00  -2.08316146448316E-01  -2.08316146594774E-01
  4.80789648103006E+00  -2.07991167019835E-01  -2.07991167160809E-01
  4.81539694355897E+00  -2.07667199967303E-01  -2.07667200102999E-01
  4.82289740608788E+00  -2.07344240567447E-01  -2.07344240698062E-01
  4.83039786861679E+00  -2.07022284126329E-01  -2.07022284252055E-01
  4.83789833114570E+00  -2.06701325979123E-01  -2.06701326100141E-01
  4.84539879367460E+00  -2.06381361489883E-01  -2.06381361606370E-01
  4.85289925620351E+00  -2.06062386051326E-01  -2.06062386163452E-01
  4.86039971873242E+00  -2.05744395084608E-01  -2.05744395192537E-01
  4.86790018126133E+00  -2.05427384039105E-01  -2.05427384142993E-01
  4.87540064379024E+00  -2.05111348392197E-01  -2.05111348492196E-01
  4.88290110631914E+00  -2.04796283649051E-01  -2.04796283745306E-01
  4.89040156884805E+00  -2.04482185342410E-01  -2.04482185435061E-01
