r	psi_1	psi_2	psi_3	psi_4	psi_5	psi_6	psi_7
1.5458333333333334	0.0245705715983804	-0.012885125808984212	-0.006895317828628849	-0.00629843456910196	0.015131196610887796	0.008941595000620214	0.009441675408765428
1.5875	0.023349938711567035	-0.013809946777756068	-0.0073448956773528125	-0.006694204339689621	0.015603298908556317	0.009196464624523538	0.009696682386399027
1.6291666666666669	0.02218144239813796	-0.014713009359308051	-0.007780132421200562	-0.007075930004007512	0.0160694974324729	0.009445594164140337	0.00994434682202756
1.6708333333333334	0.02106374617723392	-0.01559373268719577	-0.00820062349189032	-0.007443215667918121	0.016529418466406716	0.0096887121341804	0.010184359064411432
1.7125	0.019995434259726785	-0.016451624431339493	-0.00860601627173847	-0.007795715105101002	0.016982713820227528	0.009925565020928916	0.01041643058499182
1.7541666666666669	0.018975031829411584	-0.01728627398769944	-0.008996006669653377	-0.008133128702532272	0.01742905999515645	0.01015591678826488	0.010640293459116393
1.7958333333333334	0.01800102236155584	-0.018097346213687728	-0.009370335947845315	-0.008455200620584247	0.01786815733654476	0.010379548370949511	0.010855699829941385
1.8375	0.017071862393758616	-0.018884575647992577	-0.009728787770926823	-0.008761716143287428	0.018299729180551748	0.010596257159414696	0.011062421359763003
1.8791666666666669	0.01618599410033032	-0.01964776116358266	-0.010071185453923624	-0.009052499198557917	0.018723521000220088	0.010805856479725987	0.011260248672920768
1.9208333333333332	0.015341855968807903	-0.020386761010699816	-0.010397389389550217	-0.009327410031556602	0.019139299555639398	0.011008175071879124	0.011448990793848274
1.9625	0.014537891833588416	-0.021101488213084763	-0.010707294638152138	-0.009586343017010621	0.01954685205214936	0.011203056569116935	0.011628474583330013
2.0041666666666664	0.013772558485290966	-0.021791906285862337	-0.011000828666150974	-0.009829224598449824	0.019945985309867797	0.011390358980530424	0.011798544175556756
2.0458333333333334	0.013044332043975116	-0.022458025247713297	-0.011277949220785668	-0.010056011344010863	0.02033652494723865	0.01156995417882966	0.01195906041815826
2.0875	0.01235171325866954	-0.02309989790338973	-0.011538642330526703	-0.010266688109831886	0.020718314580773983	0.01174172739483814	0.012109900317025768
2.1291666666666664	0.01169323187393454	-0.023717616375453856	-0.011782920421832556	-0.010461266303174791	0.021091215042710366	0.011905576719973892	0.012250956487419246
2.1708333333333334	0.01106745018570059	-0.02431130886646287	-0.012010820543980808	-0.010639782238325252	0.021455103617908595	0.01206141261772968	0.012382136612576445
2.2125	0.010472965892837926	-0.02488113663478708	-0.01222240269458858	-0.010802295579074816	0.021809873300988648	0.012209157444947523	0.012503362910802934
2.2541666666666664	0.009908414337365033	-0.025427291168908128	-0.01241774823917862	-0.010948887862221356	0.02215543207440603	0.012348744983499253	0.012614571611818722
2.2958333333333334	0.009372470214533923	-0.02594999154646296	-0.012596958418772914	-0.011079661097055509	0.022491702207933416	0.012480119982826991	0.012715712442963312
2.3375	0.008863848823938224	-0.026449481965520192	-0.012760152940033211	-0.011194736436254193	0.022818619579808883	0.012603237713665238	0.012806748125714055
2.3791666666666664	0.008381306924033697	-0.026926029436638865	-0.012907468642930934	-0.011294252913993738	0.023136133019642766	0.012718063533155964	0.012887653882849844
2.4208333333333334	0.007923643244837473	-0.027379921625190616	-0.01303905824133339	-0.011378366247434006	0.023444203673035954	0.012824572461475208	0.012958416956488448
2.4625	0.007489698706917568	-0.027811464834252286	-0.013155089132248448	-0.01144724769802336	0.02374280438774796	0.01292274877001299	0.013019036137140049
2.5041666666666664	0.007078356388958576	-0.028220982119108853	-0.013255742269786217	-0.01150108298933812	0.02403191912116056	0.01301258558108564	0.01306952130384834
2.5458333333333334	0.006688541281080166	-0.02860881152506511	-0.013341211100177486	-0.011540071278405171	0.024311542368709443	0.013094084479109156	0.013109892975432347
2.5875	0.0063192198565914645	-0.028975304440859776	-0.013411700554443018	-0.01156442417766818	0.024581678612897496	0.013167255133119391	0.013140181872794072
2.6291666666666664	0.005969399490908763	-0.029320824060513215	-0.013467426095537915	-0.011574364824948629	0.02484234179245764	0.013232114930492702	0.013160428492219212
2.6708333333333334	0.005638127752874181	-0.029645743946931497	-0.013508612817003315	-0.011570126998926024	0.025093554791199832	0.013288688621694788	0.013170682689565996
2.7125	0.005324491590631012	-0.02995044669103785	-0.013535494590349082	-0.011551954277820594	0.025335348946051585	0.013337007975864169	0.013171003275213554
2.7541666666666664	0.005027616431486828	-0.03023532266061446	-0.013548313258566771	-0.011520099239106504	0.025567763573783223	0.01337711144702231	0.013161457619621272
2.7958333333333334	0.004746665212784656	-0.03050076883341779	-0.013547317873332684	-0.011474822698216857	0.025790845515899424	0.013409043850690548	0.013142121269335996
2.8375	0.004480837358667276	-0.030747187709479477	-0.01353276397360952	-0.011416392984324982	0.026004648701172087	0.013432856050685948	0.013113077573272238
2.8791666666666664	0.004229367715728345	-0.03097498629782813	-0.013504912903493095	-0.01134508525139964	0.026209233725287273	0.013448604655862655	0.013074417319082545
2.9208333333333334	0.00399152545886798	-0.031184575173168742	-0.013464031167278095	-0.011261180822837455	0.026404667447081306	0.013456351726562649	0.013026238379429489
2.9625	0.003766612977185037	-0.031376367598333225	-0.013410389819834063	-0.011164966568073004	0.026591022600846007	0.01345616449053798	0.01296864536796594
3.0041666666666664	0.0035539647484212327	-0.03155077870857441	-0.013344263890494312	-0.011056734309657775	0.026768377424188677	0.013448115068107254	0.012901749304829352
3.0458333333333334	0.0033529462093057974	-0.03170822475401672	-0.01326593183876198	-0.010936780259383504	0.026936815300941858	0.01343228020630968	0.012825667291453936
3.0875	0.0031629526281155775	-0.03184912239680129	-0.01317567504023277	-0.010805404482103882	0.027096424418626128	0.013408741021822808	0.012740522194504503
3.1291666666666664	0.0029834079848504247	-0.0319738880596701	-0.013073777301223838	-0.01066291038598194	0.0272472974399816	0.013377582752413086	0.012646442338738208
3.1708333333333334	0.0028137638636140023	-0.032082937322931326	-0.012960524400680538	-0.010509604237958412	0.02738953118809265	0.013338894516691072	0.01254356120860004
3.2125	0.002653498361074389	-0.03217668436692799	-0.012836203658010916	-0.010345794703300775	0.02752322634464556	0.01329276908194808	0.012432017158361472
3.2541666666666664	0.002502115014246508	-0.03225554145730534	-0.012701103525570577	-0.010171792408151557	0.027648487160867864	0.013239302639854808	0.012311953130613448
3.2958333333333334	0.00235914175028093	-0.03231991847052646	-0.012555513204588925	-0.00998790952405108	0.027765421180711944	0.013178594589806398	0.012183516382928014
3.3375	0.002224129860452175	-0.032370222457239826	-0.012399722283391309	-0.00979445937346177	0.027874138975857336	0.013110747329704424	0.012046858222505997
3.3791666666666664	0.002096653000107901	-0.032406857241238506	-0.012234020396831316	-0.009591756055369919	0.027974753892120077	0.013035866053969287	0.011902133748630772
3.4208333333333334	0.00197630621596094	-0.03243022305188406	-0.012058696905904472	-0.009380114090087427	0.028067381806867544	0.012954058558582737	0.011749501602752016
3.4625	0.0018627050017741128	-0.032440716187987696	-0.011874040596566536	-0.009159848082418659	0.028152140897050856	0.01286543505296414	0.011589123726026562
3.5041666666666664	0.0017554843831976365	-0.03243872871126002	-0.011680339396829722	-0.008931272402398396	0.028229151417478025	0.012770107978489108	0.011421165124146248
3.5458333333333334	0.001654298032265985	-0.03242464816754544	-0.01147788011125664	-0.008694700882844669	0.0282985354889642	0.012668191833464128	0.011245793639287485
3.5875	0.0015588174118414855	-0.032398857334160355	-0.011266948172016	-0.008450446533006736	0.028360416896005068	0.012559803004374696	0.011063179729018487
3.6291666666666655	0.0014687309501020887	-0.03236173399174952	-0.011047827405705042	-0.008198821267621606	0.028414920893631776	0.012445059603230084	0.0108734962520054
3.670833333333333	0.0013837432450069492	-0.032313650719163256	-0.01082079981518324	-0.007940135650724833	0.028462174023116505	0.012324081310831406	0.01067691826036082
3.7125	0.0013035742985333056	-0.03225497470994503	-0.010586145375698007	-0.007674698653591138	0.02850230393620812	0.012196989225794775	0.010473622798481654
3.7541666666666655	0.0012279587803585886	-0.032186067609095155	-0.01034414184461852	-0.00740281742620865	0.028535439227589103	0.012063905719165388	0.010263788708226664
3.795833333333333	0.0011566453205606349	-0.03210728536885244	-0.010095064584126037	-0.007124797081717632	0.02856170927525246	0.011924954294462478	0.01004759644028664
3.8375	0.0010893958308240536	-0.03201897812230686	-0.00983918639624068	-0.0068409404932697	0.028581244088509247	0.011780259452999098	0.009825227871603974
3.8791666666666655	0.0010259848535705291	-0.031921490073720846	-0.009576777369593153	-0.006551548102787476	0.0285941741633467	0.011629946564325592	0.009596866128700754
