# r(a.u.)  R_2s  R_3s  R_4s  R_2p  R_3p
1.10294401487593e+02 -4.74801860832558e-26 2.59828849075162e-14 -9.88183454512172e-09 2.11468894805981e-21 -2.37394619513467e-12
1.10301901950122e+02 -4.72735619134539e-26 2.59149532988033e-14 -9.86396502129048e-09 2.10702210444844e-21 -2.36846087256925e-12
1.10309402412651e+02 -4.70678364935470e-26 2.58471981541170e-14 -9.84612636977964e-09 2.09938302872935e-21 -2.36298806248775e-12
1.10316902875180e+02 -4.68630059158074e-26 2.57796190138812e-14 -9.82831853544040e-09 2.09177162037211e-21 -2.35752773613843e-12
1.10324403337709e+02 -4.66590662894893e-26 2.57122154197084e-14 -9.81054146321786e-09 2.08418777920984e-21 -2.35207986483473e-12
1.10331903800238e+02 -4.64560137407552e-26 2.56449869143971e-14 -9.79279509815086e-09 2.07663140543793e-21 -2.34664441995511e-12
1.10339404262766e+02 -4.62538444126025e-26 2.55779330419283e-14 -9.77507938537179e-09 2.06910239961269e-21 -2.34122137294295e-12
1.10346904725295e+02 -4.60525544647902e-26 2.55110533474629e-14 -9.75739427010642e-09 2.06160066265010e-21 -2.33581069530635e-12
1.10354405187824e+02 -4.58521400737662e-26 2.54443473773382e-14 -9.73973969767378e-09 2.05412609582444e-21 -2.33041235861801e-12
1.10361905650353e+02 -4.56525974325947e-26 2.53778146790650e-14 -9.72211561348593e-09 2.04667860076704e-21 -2.32502633451507e-12
1.10369406112882e+02 -4.54539227508842e-26 2.53114548013247e-14 -9.70452196304786e-09 2.03925807946501e-21 -2.31965259469898e-12
1.10376906575411e+02 -4.52561122547155e-26 2.52452672939660e-14 -9.68695869195728e-09 2.03186443425988e-21 -2.31429111093531e-12
1.10384407037940e+02 -4.50591621865701e-26 2.51792517080021e-14 -9.66942574590449e-09 2.02449756784639e-21 -2.30894185505367e-12
1.10391907500469e+02 -4.48630688052590e-26 2.51134075956077e-14 -9.65192307067217e-09 2.01715738327120e-21 -2.30360479894752e-12
1.10399407962998e+02 -4.46678283858519e-26 2.50477345101157e-14 -9.63445061213528e-09 2.00984378393156e-21 -2.29827991457401e-12
1.10406908425527e+02 -4.44734372196064e-26 2.49822320060144e-14 -9.61700831626085e-09 2.00255667357413e-21 -2.29296717395388e-12
1.10414408888056e+02 -4.42798916138978e-26 2.49168996389448e-14 -9.59959612910784e-09 1.99529595629365e-21 -2.28766654917129e-12
1.10421909350584e+02 -4.40871878921490e-26 2.48517369656968e-14 -9.58221399682697e-09 1.98806153653173e-21 -2.28237801237367e-12
1.10429409813113e+02 -4.38953223937606e-26 2.47867435442072e-14 -9.56486186566055e-09 1.98085331907553e-21 -2.27710153577158e-12
1.10436910275642e+02 -4.37042914740420e-26 2.47219189335558e-14 -9.54753968194234e-09 1.97367120905659e-21 -2.27183709163857e-12
1.10444410738171e+02 -4.35140915041418e-26 2.46572626939631e-14 -9.53024739209737e-09 1.96651511194953e-21 -2.26658465231103e-12
1.10451911200700e+02 -4.33247188709794e-26 2.45927743867873e-14 -9.51298494264178e-09 1.95938493357084e-21 -2.26134419018807e-12
1.10459411663229e+02 -4.31361699771759e-26 2.45284535745208e-14 -9.49575228018267e-09 1.95228058007761e-21 -2.25611567773133e-12
1.10466912125758e+02 -4.29484412409868e-26 2.44642998207878e-14 -9.47854935141794e-09 1.94520195796634e-21 -2.25089908746489e-12
1.10474412588287e+02 -4.27615290962329e-26 2.44003126903413e-14 -9.46137610313611e-09 1.93814897407169e-21 -2.24569439197508e-12
1.10481913050816e+02 -4.25754299922339e-26 2.43364917490598e-14 -9.44423248221618e-09 1.93112153556525e-21 -2.24050156391037e-12
1.10489413513345e+02 -4.23901403937402e-26 2.42728365639448e-14 -9.42711843562747e-09 1.92411954995435e-21 -2.23532057598122e-12
1.10496913975873e+02 -4.22056567808663e-26 2.42093467031179e-14 -9.41003391042943e-09 1.91714292508080e-21 -2.23015140095992e-12
1.10504414438402e+02 -4.20219756490237e-26 2.41460217358173e-14 -9.39297885377154e-09 1.91019156911974e-21 -2.22499401168049e-12
1.10511914900931e+02 -4.18390935088550e-26 2.40828612323957e-14 -9.37595321289310e-09 1.90326539057838e-21 -2.21984838103849e-12
1.10519415363460e+02 -4.16570068861671e-26 2.40198647643169e-14 -9.35895693512309e-09 1.89636429829485e-21 -2.21471448199092e-12
1.10526915825989e+02 -4.14757123218658e-26 2.39570319041529e-14 -9.34198996788000e-09 1.88948820143696e-21 -2.20959228755604e-12
1.10534416288518e+02 -4.12952063718900e-26 2.38943622255815e-14 -9.32505225867169e-09 1.88263700950102e-21 -2.20448177081328e-12
1.10541916751047e+02 -4.11154856071464e-26 2.38318553033828e-14 -9.30814375509522e-09 1.87581063231067e-21 -2.19938290490305e-12
1.10549417213576e+02 -4.09365466134445e-26 2.37695107134368e-14 -9.29126440483671e-09 1.86900898001569e-21 -2.19429566302664e-12
1.10556917676105e+02 -4.07583859914319e-26 2.37073280327204e-14 -9.27441415567115e-09 1.86223196309079e-21 -2.18922001844606e-12
1.10564418138634e+02 -4.05810003565298e-26 2.36453068393044e-14 -9.25759295546226e-09 1.85547949233449e-21 -2.18415594448388e-12
1.10571918601163e+02 -4.04043863388687e-26 2.35834467123511e-14 -9.24080075216235e-09 1.84875147886791e-21 -2.17910341452316e-12
1.10579419063691e+02 -4.02285405832249e-26 2.35217472321109e-14 -9.22403749381215e-09 1.84204783413361e-21 -2.17406240200723e-12
1.10586919526220e+02 -4.00534597489562e-26 2.34602079799198e-14 -9.20730312854063e-09 1.83536846989443e-21 -2.16903288043961e-12
1.10594419988749e+02 -3.98791405099392e-26 2.33988285381966e-14 -9.19059760456489e-09 1.82871329823233e-21 -2.16401482338386e-12
1.10601920451278e+02 -3.97055795545060e-26 2.33376084904400e-14 -9.17392087018996e-09 1.82208223154727e-21 -2.15900820446342e-12
1.10609420913807e+02 -3.95327735853812e-26 2.32765474212259e-14 -9.15727287380869e-09 1.81547518255598e-21 -2.15401299736149e-12
1.10616921376336e+02 -3.93607193196198e-26 2.32156449162044e-14 -9.14065356390153e-09 1.80889206429092e-21 -2.14902917582089e-12
1.10624421838865e+02 -3.91894134885444e-26 2.31549005620973e-14 -9.12406288903647e-09 1.80233279009903e-21 -2.14405671364395e-12
1.10631922301394e+02 -3.90188528376837e-26 2.30943139466949e-14 -9.10750079786877e-09 1.79579727364069e-21 -2.13909558469232e-12
1.10639422763923e+02 -3.88490341267106e-26 2.30338846588537e-14 -9.09096723914090e-09 1.78928542888853e-21 -2.13414576288688e-12
1.10646923226452e+02 -3.86799541293806e-26 2.29736122884935e-14 -9.07446216168236e-09 1.78279717012630e-21 -2.12920722220758e-12
1.10654423688981e+02 -3.85116096334708e-26 2.29134964265942e-14 -9.05798551440949e-09 1.77633241194777e-21 -2.12427993669332e-12
1.10661924151509e+02 -3.83439974407191e-26 2.28535366651937e-14 -9.04153724632537e-09 1.76989106925560e-21 -2.11936388044180e-12
1.10669424614038e+02 -3.81771143667633e-26 2.27937325973849e-14 -9.02511730651961e-09 1.76347305726023e-21 -2.11445902760942e-12
1.10676925076567e+02 -3.80109572410808e-26 2.27340838173128e-14 -9.00872564416825e-09 1.75707829147874e-21 -2.10956535241108e-12
1.10684425539096e+02 -3.78455229069284e-26 2.26745899201718e-14 -8.99236220853358e-09 1.75070668773378e-21 -2.10468282912013e-12
1.10691926001625e+02 -3.76808082212827e-26 2.26152505022032e-14 -8.97602694896398e-09 1.74435816215242e-21 -2.09981143206814e-12
1.10699426464154e+02 -3.75168100547802e-26 2.25560651606924e-14 -8.95971981489381e-09 1.73803263116510e-21 -2.09495113564488e-12
1.10706926926683e+02 -3.73535252916581e-26 2.24970334939660e-14 -8.94344075584318e-09 1.73173001150451e-21 -2.09010191429807e-12
1.10714427389212e+02 -3.71909508296952e-26 2.24381551013893e-14 -8.92718972141789e-09 1.72545022020446e-21 -2.08526374253334e-12
1.10721927851741e+02 -3.70290835801531e-26 2.23794295833636e-14 -8.91096666130920e-09 1.71919317459887e-21 -2.08043659491405e-12
1.10729428314270e+02 -3.68679204677174e-26 2.23208565413235e-14 -8.89477152529373e-09 1.71295879232061e-21 -2.07562044606117e-12
1.10736928776799e+02 -3.67074584304398e-26 2.22624355777339e-14 -8.87860426323328e-09 1.70674699130046e-21 -2.07081527065315e-12
1.10744429239327e+02 -3.65476944196796e-26 2.22041662960878e-14 -8.86246482507471e-09 1.70055768976604e-21 -2.06602104342577e-12
1.10751929701856e+02 -3.63886254000462e-26 2.21460483009035e-14 -8.84635316084975e-09 1.69439080624070e-21 -2.06123773917204e-12
1.10759430164385e+02 -3.62302483493413e-26 2.20880811977217e-14 -8.83026922067487e-09 1.68824625954246e-21 -2.05646533274205e-12
1.10766930626914e+02 -3.60725602585017e-26 2.20302645931030e-14 -8.81421295475114e-09 1.68212396878299e-21 -2.05170379904286e-12
1.10774431089443e+02 -3.59155581315424e-26 2.19725980946255e-14 -8.79818431336406e-09 1.67602385336649e-21 -2.04695311303831e-12
1.10781931551972e+02 -3.57592389854993e-26 2.19150813108816e-14 -8.78218324688342e-09 1.66994583298866e-21 -2.04221324974897e-12
1.10789432014501e+02 -3.56035998503733e-26 2.18577138514759e-14 -8.76620970576316e-09 1.66388982763563e-21 -2.03748418425197e-12
1.10796932477030e+02 -3.54486377690734e-26 2.18004953270224e-14 -8.75026364054119e-09 1.65785575758296e-21 -2.03276589168085e-12
1.10804432939559e+02 -3.52943497973608e-26 2.17434253491416e-14 -8.73434500183928e-09 1.65184354339450e-21 -2.02805834722548e-12
1.10811933402088e+02 -3.51407330037931e-26 2.16865035304583e-14 -8.71845374036288e-09 1.64585310592144e-21 -2.02336152613188e-12
1.10819433864617e+02 -3.49877844696689e-26 2.16297294845989e-14 -8.70258980690101e-09 1.63988436630124e-21 -2.01867540370215e-12
1.10826934327145e+02 -3.48355012889719e-26 2.15731028261884e-14 -8.68675315232605e-09 1.63393724595655e-21 -2.01399995529428e-12
1.10834434789674e+02 -3.46838805683165e-26 2.15166231708485e-14 -8.67094372759366e-09 1.62801166659426e-21 -2.00933515632205e-12
1.10841935252203e+02 -3.45329194268924e-26 2.14602901351944e-14 -8.65516148374258e-09 1.62210755020439e-21 -2.00468098225493e-12
1.10849435714732e+02 -3.43826149964099e-26 2.14041033368325e-14 -8.63940637189452e-09 1.61622481905915e-21 -2.00003740861791e-12
1.10856936177261e+02 -3.42329644210461e-26 2.13480623943578e-14 -8.62367834325399e-09 1.61036339571183e-21 -1.99540441099137e-12
1.10864436639790e+02 -3.40839648573901e-26 2.12921669273513e-14 -8.60797734910815e-09 1.60452320299585e-21 -1.99078196501099e-12
1.10871937102319e+02 -3.39356134743895e-26 2.12364165563775e-14 -8.59230334082668e-09 1.59870416402374e-21 -1.98617004636762e-12
1.10879437564848e+02 -3.37879074532963e-26 2.11808109029817e-14 -8.57665626986163e-09 1.59290620218609e-21 -1.98156863080711e-12
1.10886938027377e+02 -3.36408439876139e-26 2.11253495896877e-14 -8.56103608774727e-09 1.58712924115059e-21 -1.97697769413022e-12
1.10894438489906e+02 -3.34944202830436e-26 2.10700322399949e-14 -8.54544274609995e-09 1.58137320486100e-21 -1.97239721219249e-12
1.10901938952435e+02 -3.33486335574317e-26 2.10148584783762e-14 -8.52987619661793e-09 1.57563801753616e-21 -1.96782716090413e-12
1.10909439414963e+02 -3.32034810407164e-26 2.09598279302752e-14 -8.51433639108127e-09 1.56992360366900e-21 -1.96326751622984e-12
1.10916939877492e+02 -3.30589599748759e-26 2.09049402221035e-14 -8.49882328135166e-09 1.56422988802555e-21 -1.95871825418874e-12
1.10924440340021e+02 -3.29150676138756e-26 2.08501949812387e-14 -8.48333681937228e-09 1.55855679564394e-21 -1.95417935085424e-12
1.10931940802550e+02 -3.27718012236161e-26 2.07955918360214e-14 -8.46787695716768e-09 1.55290425183342e-21 -1.94965078235387e-12
1.10939441265079e+02 -3.26291580818816e-26 2.07411304157531e-14 -8.45244364684358e-09 1.54727218217340e-21 -1.94513252486922e-12
1.10946941727608e+02 -3.24871354782878e-26 2.06868103506933e-14 -8.43703684058678e-09 1.54166051251243e-21 -1.94062455463577e-12
1.10954442190137e+02 -3.23457307142310e-26 2.06326312720574e-14 -8.42165649066500e-09 1.53606916896727e-21 -1.93612684794278e-12
1.10961942652666e+02 -3.22049411028365e-26 2.05785928120138e-14 -8.40630254942671e-09 1.53049807792191e-21 -1.93163938113318e-12
1.10969443115195e+02 -3.20647639689078e-26 2.05246946036819e-14 -8.39097496930103e-09 1.52494716602658e-21 -1.92716213060341e-12
1.10976943577724e+02 -3.19251966488762e-26 2.04709362811293e-14 -8.37567370279755e-09 1.51941636019681e-21 -1.92269507280335e-12
1.10984444040253e+02 -3.17862364907495e-26 2.04173174793694e-14 -8.36039870250622e-09 1.51390558761246e-21 -1.91823818423615e-12
1.10991944502781e+02 -3.16478808540626e-26 2.03638378343589e-14 -8.34514992109717e-09 1.50841477571679e-21 -1.91379144145814e-12
1.10999444965310e+02 -3.15101271098266e-26 2.03104969829955e-14 -8.32992731132059e-09 1.50294385221545e-21 -1.90935482107870e-12
1.11006945427839e+02 -3.13729726404795e-26 2.02572945631154e-14 -8.31473082600659e-09 1.49749274507560e-21 -1.90492829976012e-12
1.11014445890368e+02 -3.12364148398365e-26 2.02042302134908e-14 -8.29956041806505e-09 1.49206138252490e-21 -1.90051185421750e-12
1.11021946352897e+02 -3.11004511130400e-26 2.01513035738275e-14 -8.28441604048547e-09 1.48664969305064e-21 -1.89610546121862e-12
1.11029446815426e+02 -3.09650788765114e-26 2.00985142847624e-14 -8.26929764633686e-09 1.48125760539872e-21 -1.89170909758383e-12
1.11036947277955e+02 -3.08302955579010e-26 2.00458619878613e-14 -8.25420518876755e-09 1.47588504857277e-21 -1.88732274018591e-12
1.11044447740484e+02 -3.06960985960399e-26 1.99933463256162e-14 -8.23913862100510e-09 1.47053195183322e-21 -1.88294636594998e-12
1.11051948203013e+02 -3.05624854408915e-26 1.99409669414430e-14 -8.22409789635612e-09 1.46519824469633e-21 -1.87857995185332e-12
1.11059448665542e+02 -3.04294535535023e-26 1.98887234796795e-14 -8.20908296820615e-09 1.45988385693330e-21 -1.87422347492534e-12
1.11066949128071e+02 -3.02970004059549e-26 1.98366155855821e-14 -8.19409379001951e-09 1.45458871856934e-21 -1.86987691224738e-12
1.11074449590599e+02 -3.01651234813191e-26 1.97846429053243e-14 -8.17913031533916e-09 1.44931275988273e-21 -1.86554024095264e-12
1.11081950053128e+02 -3.00338202736047e-26 1.97328050859938e-14 -8.16419249778658e-09 1.44405591140395e-21 -1.86121343822603e-12
1.11089450515657e+02 -2.99030882877137e-26 1.96811017755905e-14 -8.14928029106159e-09 1.43881810391473e-21 -1.85689648130408e-12
1.11096950978186e+02 -2.97729250393930e-26 1.96295326230238e-14 -8.13439364894225e-09 1.43359926844713e-21 -1.85258934747479e-12
1.11104451440715e+02 -2.96433280551876e-26 1.95780972781102e-14 -8.11953252528470e-09 1.42839933628270e-21 -1.84829201407755e-12
1.11111951903244e+02 -2.95142948723931e-26 1.95267953915714e-14 -8.10469687402303e-09 1.42321823895151e-21 -1.84400445850298e-12
1.11119452365773e+02 -2.93858230390095e-26 1.94756266150313e-14 -8.08988664916912e-09 1.41805590823127e-21 -1.83972665819285e-12
1.11126952828302e+02 -2.92579101136946e-26 1.94245906010143e-14 -8.07510180481254e-09 1.41291227614645e-21 -1.83545859063994e-12
1.11134453290831e+02 -2.91305536657173e-26 1.93736870029425e-14 -8.06034229512037e-09 1.40778727496738e-21 -1.83120023338793e-12
1.11141953753360e+02 -2.90037512749120e-26 1.93229154751336e-14 -8.04560807433711e-09 1.40268083720935e-21 -1.82695156403127e-12
1.11149454215888e+02 -2.88775005316324e-26 1.92722756727985e-14 -8.03089909678448e-09 1.39759289563174e-21 -1.82271256021510e-12
1.11156954678417e+02 -2.87517990367059e-26 1.92217672520389e-14 -8.01621531686133e-09 1.39252338323714e-21 -1.81848319963511e-12
1.11164455140946e+02 -2.86266444013880e-26 1.91713898698450e-14 -8.00155668904349e-09 1.38747223327043e-21 -1.81426346003739e-12
1.11171955603475e+02 -2.85020342473172e-26 1.91211431840935e-14 -7.98692316788363e-09 1.38243937921796e-21 -1.81005331921838e-12
1.11179456066004e+02 -2.83779662064696e-26 1.90710268535449e-14 -7.97231470801113e-09 1.37742475480665e-21 -1.80585275502473e-12
1.11186956528533e+02 -2.82544379211142e-26 1.90210405378412e-14 -7.95773126413193e-09 1.37242829400310e-21 -1.80166174535314e-12
1.11194456991062e+02 -2.81314470437678e-26 1.89711838975040e-14 -7.94317279102839e-09 1.36744993101277e-21 -1.79748026815032e-12
1.11201957453591e+02 -2.80089912371513e-26 1.89214565939318e-14 -7.92863924355918e-09 1.36248960027907e-21 -1.79330830141281e-12
1.11209457916120e+02 -2.78870681741443e-26 1.88718582893981e-14 -7.91413057665913e-09 1.35754723648252e-21 -1.78914582318692e-12
1.11216958378649e+02 -2.77656755377418e-26 1.88223886470486e-14 -7.89964674533909e-09 1.35262277453991e-21 -1.78499281156858e-12
1.11224458841178e+02 -2.76448110210098e-26 1.87730473308994e-14 -7.88518770468577e-09 1.34771614960341e-21 -1.78084924470323e-12
1.11231959303706e+02 -2.75244723270417e-26 1.87238340058348e-14 -7.87075340986168e-09 1.34282729705974e-21 -1.77671510078570e-12
1.11239459766235e+02 -2.74046571689147e-26 1.86747483376044e-14 -7.85634381610491e-09 1.33795615252931e-21 -1.77259035806015e-12
1.11246960228764e+02 -2.72853632696464e-26 1.86257899928216e-14 -7.84195887872903e-09 1.33310265186540e-21 -1.76847499481988e-12
1.11254460691293e+02 -2.71665883621516e-26 1.85769586389609e-14 -7.82759855312298e-09 1.32826673115329e-21 -1.76436898940726e-12
1.11261961153822e+02 -2.70483301891993e-26 1.85282539443558e-14 -7.81326279475090e-09 1.32344832670941e-21 -1.76027232021362e-12
1.11269461616351e+02 -2.69305865033701e-26 1.84796755781966e-14 -7.79895155915200e-09 1.31864737508057e-21 -1.75618496567912e-12
1.11276962078880e+02 -2.68133550670131e-26 1.84312232105280e-14 -7.78466480194043e-09 1.31386381304303e-21 -1.75210690429265e-12
1.11284462541409e+02 -2.66966336522037e-26 1.83828965122471e-14 -7.77040247880516e-09 1.30909757760176e-21 -1.74803811459171e-12
1.11291963003938e+02 -2.65804200407016e-26 1.83346951551011e-14 -7.75616454550984e-09 1.30434860598956e-21 -1.74397857516230e-12
1.11299463466467e+02 -2.64647120239082e-26 1.82866188116851e-14 -7.74195095789266e-09 1.29961683566624e-21 -1.73992826463883e-12
1.11306963928996e+02 -2.63495074028252e-26 1.82386671554398e-14 -7.72776167186620e-09 1.29490220431783e-21 -1.73588716170396e-12
1.11314464391524e+02 -2.62348039880125e-26 1.81908398606494e-14 -7.71359664341734e-09 1.29020464985573e-21 -1.73185524508854e-12
1.11321964854053e+02 -2.61205995995469e-26 1.81431366024393e-14 -7.69945582860709e-09 1.28552411041589e-21 -1.72783249357149e-12
1.11329465316582e+02 -2.60068920669805e-26 1.80955570567740e-14 -7.68533918357047e-09 1.28086052435803e-21 -1.72381888597963e-12
1.11336965779111e+02 -2.58936792293000e-26 1.80481009004551e-14 -7.67124666451638e-09 1.27621383026482e-21 -1.71981440118768e-12
1.11344466241640e+02 -2.57809589348851e-26 1.80007678111188e-14 -7.65717822772748e-09 1.27158396694105e-21 -1.71581901811805e-12
1.11351966704169e+02 -2.56687290414682e-26 1.79535574672337e-14 -7.64313382956001e-09 1.26697087341285e-21 -1.71183271574077e-12
1.11359467166698e+02 -2.55569874160933e-26 1.79064695480990e-14 -7.62911342644373e-09 1.26237448892690e-21 -1.70785547307339e-12
1.11366967629227e+02 -2.54457319350760e-26 1.78595037338421e-14 -7.61511697488173e-09 1.25779475294957e-21 -1.70388726918085e-12
1.11374468091756e+02 -2.53349604839629e-26 1.78126597054164e-14 -7.60114443145032e-09 1.25323160516622e-21 -1.69992808317541e-12
1.11381968554285e+02 -2.52246709574916e-26 1.77659371445992e-14 -7.58719575279891e-09 1.24868498548033e-21 -1.69597789421647e-12
1.11389469016814e+02 -2.51148612595505e-26 1.77193357339897e-14 -7.57327089564985e-09 1.24415483401276e-21 -1.69203668151053e-12
1.11396969479342e+02 -2.50055293031397e-26 1.76728551570067e-14 -7.55936981679834e-09 1.23964109110091e-21 -1.68810442431105e-12
1.11404469941871e+02 -2.48966730103306e-26 1.76264950978865e-14 -7.54549247311226e-09 1.23514369729800e-21 -1.68418110191836e-12
1.11411970404400e+02 -2.47882903122270e-26 1.75802552416807e-14 -7.53163882153205e-09 1.23066259337224e-21 -1.68026669367952e-12
1.11419470866929e+02 -2.46803791489257e-26 1.75341352742543e-14 -7.51780881907062e-09 1.22619772030609e-21 -1.67636117898824e-12
1.11426971329458e+02 -2.45729374694775e-26 1.74881348822833e-14 -7.50400242281314e-09 1.22174901929544e-21 -1.67246453728478e-12
1.11434471791987e+02 -2.44659632318480e-26 1.74422537532529e-14 -7.49021958991700e-09 1.21731643174890e-21 -1.66857674805581e-12
1.11441972254516e+02 -2.43594544028792e-26 1.73964915754551e-14 -7.47646027761161e-09 1.21289989928696e-21 -1.66469779083434e-12
1.11449472717045e+02 -2.42534089582509e-26 1.73508480379868e-14 -7.46272444319831e-09 1.20849936374127e-21 -1.66082764519958e-12
1.11456973179574e+02 -2.41478248824421e-26 1.73053228307475e-14 -7.44901204405022e-09 1.20411476715387e-21 -1.65696629077685e-12
1.11464473642103e+02 -2.40427001686927e-26 1.72599156444376e-14 -7.43532303761215e-09 1.19974605177641e-21 -1.65311370723749e-12
1.11471974104632e+02 -2.39380328189659e-26 1.72146261705557e-14 -7.42165738140040e-09 1.19539316006942e-21 -1.64926987429873e-12
1.11479474567160e+02 -2.38338208439097e-26 1.71694541013973e-14 -7.40801503300271e-09 1.19105603470154e-21 -1.64543477172358e-12
1.11486975029689e+02 -2.37300622628197e-26 1.71243991300520e-14 -7.39439595007808e-09 1.18673461854874e-21 -1.64160837932076e-12
1.11494475492218e+02 -2.36267551036009e-26 1.70794609504018e-14 -7.38080009035666e-09 1.18242885469363e-21 -1.63779067694455e-12
1.11501975954747e+02 -2.35238974027310e-26 1.70346392571190e-14 -7.36722741163962e-09 1.17813868642464e-21 -1.63398164449473e-12
1.11509476417276e+02 -2.34214872052227e-26 1.69899337456641e-14 -7.35367787179903e-09 1.17386405723536e-21 -1.63018126191642e-12
1.11516976879805e+02 -2.33195225645864e-26 1.69453441122839e-14 -7.34015142877772e-09 1.16960491082372e-21 -1.62638950920005e-12
1.11524477342334e+02 -2.32180015427941e-26 1.69008700540091e-14 -7.32664804058917e-09 1.16536119109128e-21 -1.62260636638119e-12
1.11531977804863e+02 -2.31169222102415e-26 1.68565112686527e-14 -7.31316766531735e-09 1.16113284214251e-21 -1.61883181354046e-12
1.11539478267392e+02 -2.30162826457126e-26 1.68122674548075e-14 -7.29971026111664e-09 1.15691980828405e-21 -1.61506583080346e-12
1.11546978729921e+02 -2.29160809363421e-26 1.67681383118446e-14 -7.28627578621167e-09 1.15272203402394e-21 -1.61130839834063e-12
1.11554479192450e+02 -2.28163151775800e-26 1.67241235399108e-14 -7.27286419889720e-09 1.14853946407094e-21 -1.60755949636717e-12
1.11561979654978e+02 -2.27169834731549e-26 1.66802228399270e-14 -7.25947545753800e-09 1.14437204333380e-21 -1.60381910514291e-12
1.11569480117507e+02 -2.26180839350385e-26 1.66364359135860e-14 -7.24610952056874e-09 1.14021971692048e-21 -1.60008720497226e-12
1.11576980580036e+02 -2.25196146834092e-26 1.65927624633508e-14 -7.23276634649380e-09 1.13608243013752e-21 -1.59636377620402e-12
1.11584481042565e+02 -2.24215738466169e-26 1.65492021924518e-14 -7.21944589388724e-09 1.13196012848923e-21 -1.59264879923138e-12
1.11591981505094e+02 -2.23239595611474e-26 1.65057548048860e-14 -7.20614812139260e-09 1.12785275767705e-21 -1.58894225449175e-12
1.11599481967623e+02 -2.22267699715868e-26 1.64624200054137e-14 -7.19287298772280e-09 1.12376026359878e-21 -1.58524412246665e-12
1.11606982430152e+02 -2.21300032305866e-26 1.64191974995575e-14 -7.17962045166002e-09 1.11968259234791e-21 -1.58155438368167e-12
1.11614482892681e+02 -2.20336574988286e-26 1.63760869935999e-14 -7.16639047205559e-09 1.11561969021288e-21 -1.57787301870633e-12
1.11621983355210e+02 -2.19377309449897e-26 1.63330881945815e-14 -7.15318300782981e-09 1.11157150367639e-21 -1.57420000815396e-12
1.11629483817739e+02 -2.18422217457075e-26 1.62902008102987e-14 -7.13999801797189e-09 1.10753797941473e-21 -1.57053533268164e-12
1.11636984280268e+02 -2.17471280855457e-26 1.62474245493020e-14 -7.12683546153980e-09 1.10351906429699e-21 -1.56687897299008e-12
1.11644484742796e+02 -2.16524481569594e-26 1.62047591208941e-14 -7.11369529766013e-09 1.09951470538448e-21 -1.56323090982350e-12
1.11651985205325e+02 -2.15581801602609e-26 1.61622042351277e-14 -7.10057748552799e-09 1.09552484992992e-21 -1.55959112396958e-12
1.11659485667854e+02 -2.14643223035857e-26 1.61197596028037e-14 -7.08748198440688e-09 1.09154944537683e-21 -1.55595959625931e-12
1.11666986130383e+02 -2.13708728028584e-26 1.60774249354692e-14 -7.07440875362857e-09 1.08758843935882e-21 -1.55233630756692e-12
1.11674486592912e+02 -2.12778298817587e-26 1.60351999454155e-14 -7.06135775259296e-09 1.08364177969885e-21 -1.54872123880976e-12
1.11681987055441e+02 -2.11851917716879e-26 1.59930843456764e-14 -7.04832894076799e-09 1.07970941440864e-21 -1.54511437094822e-12
1.11689487517970e+02 -2.10929567117355e-26 1.59510778500260e-14 -7.03532227768947e-09 1.07579129168789e-21 -1.54151568498562e-12
1.11696987980499e+02 -2.10011229486454e-26 1.59091801729769e-14 -7.02233772296100e-09 1.07188735992368e-21 -1.53792516196812e-12
1.11704488443028e+02 -2.09096887367826e-26 1.58673910297781e-14 -7.00937523625384e-09 1.06799756768973e-21 -1.53434278298460e-12
1.11711988905557e+02 -2.08186523381006e-26 1.58257101364134e-14 -6.99643477730678e-09 1.06412186374576e-21 -1.53076852916660e-12
1.11719489368086e+02 -2.07280120221080e-26 1.57841372095993e-14 -6.98351630592600e-09 1.06026019703681e-21 -1.52720238168817e-12
1.11726989830614e+02 -2.06377660658356e-26 1.57426719667830e-14 -6.97061978198499e-09 1.05641251669257e-21 -1.52364432176582e-12
1.11734490293143e+02 -2.05479127538043e-26 1.57013141261406e-14 -6.95774516542439e-09 1.05257877202671e-21 -1.52009433065839e-12
1.11741990755672e+02 -2.04584503779916e-26 1.56600634065753e-14 -6.94489241625190e-09 1.04875891253619e-21 -1.51655238966698e-12
1.11749491218201e+02 -2.03693772378001e-26 1.56189195277154e-14 -6.93206149454214e-09 1.04495288790066e-21 -1.51301848013482e-12
1.11756991680730e+02 -2.02806916400246e-26 1.55778822099122e-14 -6.91925236043654e-09 1.04116064798172e-21 -1.50949258344721e-12
1.11764492143259e+02 -2.01923918988204e-26 1.55369511742385e-14 -6.90646497414319e-09 1.03738214282234e-21 -1.50597468103138e-12
1.11771992605788e+02 -2.01044763356710e-26 1.54961261424866e-14 -6.89369929593677e-09 1.03361732264612e-21 -1.50246475435645e-12
1.11779493068317e+02 -2.00169432793565e-26 1.54554068371662e-14 -6.88095528615840e-09 1.02986613785672e-21 -1.49896278493326e-12
1.11786993530846e+02 -1.99297910659217e-26 1.54147929815029e-14 -6.86823290521550e-09 1.02612853903715e-21 -1.49546875431436e-12
1.11794493993375e+02 -1.98430180386445e-26 1.53742842994360e-14 -6.85553211358173e-09 1.02240447694913e-21 -1.49198264409382e-12
1.11801994455903e+02 -1.97566225480047e-26 1.53338805156167e-14 -6.84285287179680e-09 1.01869390253248e-21 -1.48850443590721e-12
