# r(a.u.)  R_2s  R_3s  R_4s  R_2p  R_3p
  9.10232165075034E+01   1.00450501417508E-15  -8.39001556308756E-11  -8.84069015715413E-07   2.28936023733286E-17  -8.30575473453052E-10
  9.10777867212369E+01   9.81656453171228E-16  -8.29006176065191E-11  -8.73026447554857E-07   2.23015036928731E-17  -8.17054095122857E-10
  9.11323569349704E+01   9.59324861222620E-16  -8.19120325614408E-11  -8.62120171565498E-07   2.17247029950429E-17  -8.03751935596450E-10
  9.11869271487040E+01   9.37498606851924E-16  -8.09342993273456E-11  -8.51348526639985E-07   2.11628054471512E-17  -7.90665456583653E-10
  9.12414973624375E+01   9.16166318730507E-16  -7.99673172638301E-11  -8.40709871640127E-07   2.06154263955800E-17  -7.77791176625743E-10
  9.12960675761710E+01   8.95316879896674E-16  -7.90109862660540E-11  -8.30202585160495E-07   2.00821911036632E-17  -7.65125670187510E-10
  9.13506377899045E+01   8.74939422101531E-16  -7.80652067720500E-11  -8.19825065294771E-07   1.95627344963120E-17  -7.52665566763742E-10
  9.14052080036380E+01   8.55023320279694E-16  -7.71298797696803E-11  -8.09575729404820E-07   1.90567009112072E-17  -7.40407549999890E-10
  9.14597782173715E+01   8.35558187142088E-16  -7.62049068032499E-11  -7.99453013892450E-07   1.85637438563924E-17  -7.28348356826714E-10
  9.15143484311050E+01   8.16533867888181E-16  -7.52901899797853E-11  -7.89455373973822E-07   1.80835257741010E-17  -7.16484776608668E-10
  9.15689186448386E+01   7.97940435035014E-16  -7.43856319749870E-11  -7.79581283456493E-07   1.76157178106587E-17  -7.04813650305820E-10
  9.16234888585721E+01   7.79768183360482E-16  -7.34911360388645E-11  -7.69829234519050E-07   1.71599995923053E-17  -6.93331869649090E-10
  9.16780590723056E+01   7.62007624958347E-16  -7.26066060010635E-11  -7.60197737493314E-07   1.67160590067822E-17  -6.82036376328590E-10
  9.17326292860391E+01   7.44649484402540E-16  -7.17319462758907E-11  -7.50685320649081E-07   1.62835919905391E-17  -6.70924161194870E-10
  9.17871994997726E+01   7.27684694018351E-16  -7.08670618670478E-11  -7.41290529981369E-07   1.58623023214158E-17  -6.59992263472856E-10
  9.18417697135061E+01   7.11104389258159E-16  -7.00118583720792E-11  -7.32011929000149E-07   1.54519014166559E-17  -6.49237769988287E-10
  9.18963399272397E+01   6.94899904179415E-16  -6.91662419865431E-11  -7.22848098522521E-07   1.50521081361185E-17  -6.38657814406450E-10
  9.19509101409732E+01   6.79062767022616E-16  -6.83301195079136E-11  -7.13797636467320E-07   1.46626485905528E-17  -6.28249576483014E-10
  9.20054803547067E+01   6.63584695887103E-16  -6.75033983392194E-11  -7.04859157652115E-07   1.42832559548047E-17  -6.18010281326787E-10
  9.20600505684402E+01   6.48457594502501E-16  -6.66859864924282E-11  -6.96031293592574E-07   1.39136702858307E-17  -6.07937198674187E-10
  9.21146207821737E+01   6.33673548093728E-16  -6.58777925915829E-11  -6.87312692304176E-07   1.35536383453943E-17  -5.98027642175263E-10
  9.21691909959072E+01   6.19224819337499E-16  -6.50787258756963E-11  -6.78702018106231E-07   1.32029134273241E-17  -5.88278968691062E-10
  9.22237612096407E+01   6.05103844408329E-16  -6.42886962014117E-11  -6.70197951428192E-07   1.28612551892177E-17  -5.78688577602185E-10
  9.22783314233743E+01   5.91303229112052E-16  -6.35076140454352E-11  -6.61799188618231E-07   1.25284294884764E-17  -5.69253910128334E-10
  9.23329016371078E+01   5.77815745104948E-16  -6.27353905067468E-11  -6.53504441754043E-07   1.22042082225592E-17  -5.59972448658693E-10
  9.23874718508413E+01   5.64634326196589E-16  -6.19719373085962E-11  -6.45312438455868E-07   1.18883691733478E-17  -5.50841716092960E-10
  9.24420420645748E+01   5.51752064734556E-16  -6.12171668002890E-11  -6.37221921701696E-07   1.15806958555179E-17  -5.41859275192871E-10
  9.24966122783083E+01   5.39162208069244E-16  -6.04709919587706E-11  -6.29231649644631E-07   1.12809773688119E-17  -5.33022727944043E-10
  9.25511824920418E+01   5.26858155096977E-16  -5.97333263900122E-11  -6.21340395432390E-07   1.09890082541142E-17  -5.24329714927975E-10
  9.26057527057754E+01   5.14833452879716E-16  -5.90040843302054E-11  -6.13546947028915E-07   1.07045883532316E-17  -5.15777914704043E-10
  9.26603229195089E+01   5.03081793339681E-16  -5.82831806467707E-11  -6.05850107038068E-07   1.04275226722817E-17  -5.07365043201347E-10
  9.27148931332424E+01   4.91597010027227E-16  -5.75705308391861E-11  -5.98248692529393E-07   1.01576212485988E-17  -4.99088853120225E-10
  9.27694633469759E+01   4.80373074960367E-16  -5.68660510396396E-11  -5.90741534865914E-07   9.89469902106521E-18  -4.90947133343309E-10
  9.28240335607094E+01   4.69404095534374E-16  -5.61696580135128E-11  -5.83327479533952E-07   9.63857570378080E-18  -4.82937708355958E-10
  9.28786037744429E+01   4.58684311499898E-16  -5.54812691596985E-11  -5.76005385974927E-07   9.38907566298452E-18  -4.75058437675922E-10
  9.29331739881764E+01   4.48208092008111E-16  -5.48008025107595E-11  -5.68774127419140E-07   9.14602779714457E-18  -4.67307215292089E-10
  9.29877442019100E+01   4.37969932721390E-16  -5.41281767329317E-11  -5.61632590721493E-07   8.90926542013554E-18  -4.59681969112173E-10
  9.30423144156435E+01   4.27964452988097E-16  -5.34633111259771E-11  -5.54579676199140E-07   8.67862614742326E-18  -4.52180660419212E-10
  9.30968846293770E+01   4.18186393080050E-16  -5.28061256228916E-11  -5.47614297471037E-07   8.45395178517993E-18  -4.44801283336707E-10
  9.31514548431105E+01   4.08630611491294E-16  -5.21565407894712E-11  -5.40735381299373E-07   8.23508822225433E-18  -4.37541864302304E-10
  9.32060250568440E+01   3.99292082296832E-16  -5.15144778237415E-11  -5.33941867432863E-07   8.02188532492351E-18  -4.30400461549856E-10
  9.32605952705775E+01   3.90165892569979E-16  -5.08798585552557E-11  -5.27232708451873E-07   7.81419683435456E-18  -4.23375164599731E-10
  9.33151654843111E+01   3.81247239857064E-16  -5.02526054442635E-11  -5.20606869615368E-07   7.61188026670667E-18  -4.16464093757265E-10
  9.33697356980446E+01   3.72531429708206E-16  -4.96326415807564E-11  -5.14063328709652E-07   7.41479681580571E-18  -4.09665399619194E-10
  9.34243059117781E+01   3.64013873262921E-16  -4.90198906833935E-11  -5.07601075898880E-07   7.22281125832500E-18  -4.02977262587960E-10
  9.34788761255116E+01   3.55690084889370E-16  -4.84142770983106E-11  -5.01219113577337E-07   7.03579186140796E-18  -3.96397892393767E-10
  9.35334463392451E+01   3.47555679876043E-16  -4.78157257978173E-11  -4.94916456223430E-07   6.85361029266972E-18  -3.89925527624251E-10
  9.35880165529786E+01   3.39606372174734E-16  -4.72241623789865E-11  -4.88692130255421E-07   6.67614153251660E-18  -3.83558435261655E-10
  9.36425867667121E+01   3.31837972193676E-16  -4.66395130621374E-11  -4.82545173888828E-07   6.50326378872369E-18  -3.77294910227387E-10
  9.36971569804457E+01   3.24246384639726E-16  -4.60617046892192E-11  -4.76474636995521E-07   6.33485841321270E-18  -3.71133274933839E-10
  9.37517271941792E+01   3.16827606408506E-16  -4.54906647220960E-11  -4.70479580964464E-07   6.17080982097317E-18  -3.65071878843360E-10
  9.38062974079127E+01   3.09577724521470E-16  -4.49263212407373E-11  -4.64559078564100E-07   6.01100541107211E-18  -3.59109098034266E-10
  9.38608676216462E+01   3.02492914108826E-16  -4.43686029413183E-11  -4.58712213806341E-07   5.85533548969832E-18  -3.53243334773769E-10
  9.39154378353797E+01   2.95569436437330E-16  -4.38174391342318E-11  -4.52938081812178E-07   5.70369319518896E-18  -3.47473017097727E-10
  9.39700080491132E+01   2.88803636981934E-16  -4.32727597420154E-11  -4.47235788678849E-07   5.55597442498743E-18  -3.41796598397100E-10
  9.40245782628467E+01   2.82191943540349E-16  -4.27344952971984E-11  -4.41604451348590E-07   5.41207776448291E-18  -3.36212557011004E-10
  9.40791484765803E+01   2.75730864389544E-16  -4.22025769400681E-11  -4.36043197478912E-07   5.27190441768301E-18  -3.30719395826263E-10
  9.41337186903138E+01   2.69416986483278E-16  -4.16769364163629E-11  -4.30551165314421E-07   5.13535813967254E-18  -3.25315641883353E-10
  9.41882889040473E+01   2.63246973689744E-16  -4.11575060748908E-11  -4.25127503560134E-07   5.00234517081229E-18  -3.19999845988640E-10
  9.42428591177808E+01   2.57217565068446E-16  -4.06442188650793E-11  -4.19771371256295E-07   4.87277417263316E-18  -3.14770582332804E-10
  9.42974293315143E+01   2.51325573185434E-16  -4.01370083344570E-11  -4.14481937654663E-07   4.74655616538191E-18  -3.09626448115361E-10
  9.43519995452478E+01   2.45567882466061E-16  -3.96358086260720E-11  -4.09258382096253E-07   4.62360446717609E-18  -3.04566063175181E-10
  9.44065697589814E+01   2.39941447584413E-16  -3.91405544758471E-11  -4.04099893890523E-07   4.50383463472680E-18  -2.99588069626906E-10
  9.44611399727149E+01   2.34443291888622E-16  -3.86511812098763E-11  -3.99005672195984E-07   4.38716440558874E-18  -2.94691131503174E-10
  9.45157101864484E+01   2.29070505861254E-16  -3.81676247416642E-11  -3.93974925902215E-07   4.27351364189845E-18  -2.89873934402562E-10
  9.45702804001819E+01   2.23820245613997E-16  -3.76898215693110E-11  -3.89006873513268E-07   4.16280427556235E-18  -2.85135185143154E-10
  9.46248506139154E+01   2.18689731415899E-16  -3.72177087726450E-11  -3.84100743032453E-07   4.05496025485718E-18  -2.80473611421638E-10
  9.46794208276489E+01   2.13676246254400E-16  -3.67512240103052E-11  -3.79255771848479E-07   3.94990749240670E-18  -2.75887961477860E-10
  9.47339910413825E+01   2.08777134428444E-16  -3.62903055167768E-11  -3.74471206622934E-07   3.84757381449899E-18  -2.71377003764730E-10
  9.47885612551160E+01   2.03989800172953E-16  -3.58348920993800E-11  -3.69746303179102E-07   3.74788891171000E-18  -2.66939526623409E-10
  9.48431314688495E+01   1.99311706313972E-16  -3.53849231352165E-11  -3.65080326392084E-07   3.65078429079964E-18  -2.62574337963686E-10
  9.48977016825830E+01   1.94740372953803E-16  -3.49403385680744E-11  -3.60472550080219E-07   3.55619322784777E-18  -2.58280264949463E-10
  9.49522718963165E+01   1.90273376185468E-16  -3.45010789052928E-11  -3.55922256897792E-07   3.46405072259799E-18  -2.54056153689276E-10
  9.50068421100500E+01   1.85908346835844E-16  -3.40670852145904E-11  -3.51428738228996E-07   3.37429345397826E-18  -2.49900868931749E-10
  9.50614123237835E+01   1.81642969236847E-16  -3.36382991208574E-11  -3.46991294083165E-07   3.28685973676808E-18  -2.45813293765934E-10
  9.51159825375171E+01   1.77474980024021E-16  -3.32146628029143E-11  -3.42609232991227E-07   3.20168947938257E-18  -2.41792329326434E-10
  9.51705527512506E+01   1.73402166961956E-16  -3.27961189902389E-11  -3.38281871903393E-07   3.11872414274488E-18  -2.37836894503242E-10
  9.52251229649841E+01   1.69422367795909E-16  -3.23826109596628E-11  -3.34008536088047E-07   3.03790670021873E-18  -2.33945925656225E-10
  9.52796931787176E+01   1.65533469129068E-16  -3.19740825320396E-11  -3.29788559031842E-07   2.95918159857390E-18  -2.30118376334174E-10
  9.53342633924511E+01   1.61733405324880E-16  -3.15704780688866E-11  -3.25621282340965E-07   2.88249471995803E-18  -2.26353216998345E-10
  9.53888336061846E+01   1.58020157433895E-16  -3.11717424690010E-11  -3.21506055643577E-07   2.80779334484880E-18  -2.22649434750428E-10
  9.54434038199181E+01   1.54391752144566E-16  -3.07778211650529E-11  -3.17442236493407E-07   2.73502611596135E-18  -2.19006033064866E-10
  9.54979740336517E+01   1.50846260757501E-16  -3.03886601201559E-11  -3.13429190274485E-07   2.66414300308612E-18  -2.15422031525458E-10
  9.55525442473852E+01   1.47381798182615E-16  -3.00042058244172E-11  -3.09466290107002E-07   2.59509526883342E-18  -2.11896465566177E-10
  9.56071144611187E+01   1.43996521958696E-16  -2.96244052914691E-11  -3.05552916754289E-07   2.52783543526119E-18  -2.08428386216139E-10
  9.56616846748522E+01   1.40688631294884E-16  -2.92492060549821E-11  -3.01688458530889E-07   2.46231725136324E-18  -2.05016859848650E-10
  9.57162548885857E+01   1.37456366133560E-16  -2.88785561651617E-11  -2.97872311211727E-07   2.39849566139590E-18  -2.01660967934270E-10
  9.57708251023192E+01   1.34298006234201E-16  -2.85124041852313E-11  -2.94103877942349E-07   2.33632677402131E-18  -1.98359806797838E-10
  9.58253953160527E+01   1.31211870277697E-16  -2.81506991878996E-11  -2.90382569150228E-07   2.27576783224654E-18  -1.95112487379377E-10
  9.58799655297863E+01   1.28196314990709E-16  -2.77933907518174E-11  -2.86707802457120E-07   2.21677718413784E-18  -1.91918134998838E-10
  9.59345357435198E+01   1.25249734289605E-16  -2.74404289580215E-11  -2.83079002592458E-07   2.15931425429016E-18  -1.88775889124597E-10
  9.59891059572533E+01   1.22370558443539E-16  -2.70917643863701E-11  -2.79495601307776E-07   2.10333951603248E-18  -1.85684903145679E-10
  9.60436761709868E+01   1.19557253256260E-16  -2.67473481119676E-11  -2.75957037292144E-07   2.04881446434997E-18  -1.82644344147613E-10
  9.60982463847203E+01   1.16808319266215E-16  -2.64071317015838E-11  -2.72462756088606E-07   1.99570158950448E-18  -1.79653392691886E-10
  9.61528165984538E+01   1.14122290964559E-16  -2.60710672100641E-11  -2.69012210011614E-07   1.94396435133549E-18  -1.76711242598929E-10
  9.62073868121874E+01   1.11497736030663E-16  -2.57391071767357E-11  -2.65604858065436E-07   1.89356715422385E-18  -1.73817100734580E-10
  9.62619570259209E+01   1.08933254584735E-16  -2.54112046218086E-11  -2.62240165863532E-07   1.84447532270131E-18  -1.70970186799966E-10
  9.63165272396544E+01   1.06427478457165E-16  -2.50873130427731E-11  -2.58917605548899E-07   1.79665507768921E-18  -1.68169733124757E-10
  9.63710974533879E+01   1.03979070474234E-16  -2.47673864107941E-11  -2.55636655715339E-07   1.75007351335006E-18  -1.65414984463726E-10
  9.64256676671214E+01   1.01586723759822E-16  -2.44513791671051E-11  -2.52396801329688E-07   1.70469857453628E-18  -1.62705197796579E-10
  9.64802378808549E+01   9.92491610527403E-17  -2.41392462193995E-11  -2.49197533654948E-07   1.66049903482072E-18  -1.60039642130983E-10
  9.65348080945885E+01   9.69651340393722E-17  -2.38309429382236E-11  -2.46038350174343E-07   1.61744447509383E-18  -1.57417598308762E-10
  9.65893783083220E+01   9.47334227012495E-17  -2.35264251533696E-11  -2.42918754516273E-07   1.57550526271314E-18  -1.54838358815189E-10
  9.66439485220555E+01   9.25528346772545E-17  -2.32256491502706E-11  -2.39838256380166E-07   1.53465253119053E-18  -1.52301227591349E-10
  9.66985187357890E+01   9.04222046401110E-17  -2.29285716663982E-11  -2.36796371463200E-07   1.49485816040364E-18  -1.49805519849495E-10
  9.67530889495225E+01   8.83403936868500E-17  -2.26351498876634E-11  -2.33792621387909E-07   1.45609475731783E-18  -1.47350561891381E-10
  9.68076591632560E+01   8.63062887429382E-17  -2.23453414448215E-11  -2.30826533630641E-07   1.41833563720550E-18  -1.44935690929494E-10
  9.68622293769895E+01   8.43188019797634E-17  -2.20591044098820E-11  -2.27897641450872E-07   1.38155480535003E-18  -1.42560254911165E-10
  9.69167995907231E+01   8.23768702451822E-17  -2.17763972925236E-11  -2.25005483821356E-07   1.34572693922182E-18  -1.40223612345493E-10
  9.69713698044566E+01   8.04794545068361E-17  -2.14971790365159E-11  -2.22149605359112E-07   1.31082737111422E-18  -1.37925132133051E-10
  9.70259400181901E+01   7.86255393079532E-17  -2.12214090161474E-11  -2.19329556257229E-07   1.27683207122756E-18  -1.35664193398319E-10
  9.70805102319236E+01   7.68141322353568E-17  -2.09490470326617E-11  -2.16544892217480E-07   1.24371763118969E-18  -1.33440185324812E-10
  9.71350804456571E+01   7.50442633994079E-17  -2.06800533107008E-11  -2.13795174383748E-07   1.21146124800176E-18  -1.31252506992847E-10
  9.71896506593906E+01   7.33149849256175E-17  -2.04143884947580E-11  -2.11079969276231E-07   1.18004070839839E-18  -1.29100567219918E-10
  9.72442208731241E+01   7.16253704576662E-17  -2.01520136456395E-11  -2.08398848726444E-07   1.14943437361136E-18  -1.26983784403630E-10
  9.72987910868577E+01   6.99745146715781E-17  -1.98928902369364E-11  -2.05751389812986E-07   1.11962116452660E-18  -1.24901586367156E-10
  9.73533613005912E+01   6.83615328008005E-17  -1.96369801515059E-11  -2.03137174798078E-07   1.09058054722428E-18  -1.22853410207175E-10
  9.74079315143247E+01   6.67855601719445E-17  -1.93842456779649E-11  -2.00555791064853E-07   1.06229251889197E-18  -1.20838702144247E-10
  9.74625017280582E+01   6.52457517509502E-17  -1.91346495071937E-11  -1.98006831055397E-07   1.03473759410160E-18  -1.18856917375596E-10
  9.75170719417917E+01   6.37412816994432E-17  -1.88881547288522E-11  -1.95489892209529E-07   1.00789679144045E-18  -1.16907519930252E-10
  9.75716421555252E+01   6.22713429410554E-17  -1.86447248279082E-11  -1.93004576904306E-07   9.81751620487307E-19  -1.14989982526524E-10
  9.76262123692588E+01   6.08351467374864E-17  -1.84043236811782E-11  -1.90550492394256E-07   9.56284069124811E-19  -1.13103786431753E-10
  9.76807825829923E+01   5.94319222740899E-17  -1.81669155538822E-11  -1.88127250752321E-07   9.31476591179272E-19  -1.11248421324331E-10
  9.77353527967258E+01   5.80609162547711E-17  -1.79324650962111E-11  -1.85734468811502E-07   9.07312094379592E-19  -1.09423385157921E-10
  9.77899230104593E+01   5.67213925059875E-17  -1.77009373399083E-11  -1.83371768107208E-07   8.83773928627019E-19  -1.07628184027871E-10
  9.78444932241928E+01   5.54126315896500E-17  -1.74722976948667E-11  -1.81038774820284E-07   8.60845874567727E-19  -1.05862332039766E-10
  9.78990634379263E+01   5.41339304247252E-17  -1.72465119457387E-11  -1.78735119720727E-07   8.38512132460411E-19  -1.04125351180093E-10
  9.79536336516598E+01   5.28846019173447E-17  -1.70235462485626E-11  -1.76460438112068E-07   8.16757311331305E-19  -1.02416771188991E-10
  9.80082038653934E+01   5.16639745992310E-17  -1.68033671274042E-11  -1.74214369776424E-07   7.95566418409179E-19  -1.00736129435032E-10
  9.80627740791269E+01   5.04713922742548E-17  -1.65859414710134E-11  -1.71996558920201E-07   7.74924848833131E-19  -9.90829707920297E-11
  9.81173442928604E+01   4.93062136729411E-17  -1.63712365294979E-11  -1.69806654120451E-07   7.54818375626110E-19  -9.74568475178181E-11
  9.81719145065939E+01   4.81678121147469E-17  -1.61592199110123E-11  -1.67644308271865E-07   7.35233139927327E-19  -9.58573191349804E-11
  9.82264847203274E+01   4.70555751779370E-17  -1.59498595784648E-11  -1.65509178534405E-07   7.16155641476885E-19  -9.42839523134974E-11
  9.82810549340609E+01   4.59689043768872E-17  -1.57431238462396E-11  -1.63400926281554E-07   6.97572729346105E-19  -9.27363207552801E-11
  9.83356251477945E+01   4.49072148466496E-17  -1.55389813769375E-11  -1.61319217049196E-07   6.79471592907224E-19  -9.12140050805603E-11
  9.83901953615280E+01   4.38699350346166E-17  -1.53374011781337E-11  -1.59263720485099E-07   6.61839753036288E-19  -8.97165927161068E-11
  9.84447655752615E+01   4.28565063991265E-17  -1.51383525991523E-11  -1.57234110299003E-07   6.44665053543219E-19  -8.82436777852394E-11
  9.84993357889950E+01   4.18663831148533E-17  -1.49418053278605E-11  -1.55230064213310E-07   6.27935652823205E-19  -8.67948609996118E-11
  9.85539060027285E+01   4.08990317848299E-17  -1.47477293874785E-11  -1.53251263914359E-07   6.11640015723690E-19  -8.53697495527346E-11
  9.86084762164620E+01   3.99539311589570E-17  -1.45560951334102E-11  -1.51297395004288E-07   5.95766905621422E-19  -8.39679570152114E-11
  9.86630464301955E+01   3.90305718588512E-17  -1.43668732500902E-11  -1.49368146953466E-07   5.80305376704116E-19  -8.25891032316594E-11
  9.87176166439291E+01   3.81284561088905E-17  -1.41800347478505E-11  -1.47463213053508E-07   5.65244766451477E-19  -8.12328142192889E-11
  9.87721868576626E+01   3.72470974733197E-17  -1.39955509598064E-11  -1.45582290370834E-07   5.50574688310419E-19  -7.98987220681137E-11
  9.88267570713961E+01   3.63860205992784E-17  -1.38133935387602E-11  -1.43725079700801E-07   5.36285024559480E-19  -7.85864648427678E-11
  9.88813272851296E+01   3.55447609656203E-17  -1.36335344541250E-11  -1.41891285522375E-07   5.22365919357555E-19  -7.72956864859018E-11
  9.89358974988631E+01   3.47228646373929E-17  -1.34559459888671E-11  -1.40080615953350E-07   5.08807771972183E-19  -7.60260367231334E-11
  9.89904677125966E+01   3.39198880258518E-17  -1.32806007364686E-11  -1.38292782706100E-07   4.95601230182752E-19  -7.47771709695281E-11
  9.90450379263302E+01   3.31353976538847E-17  -1.31074715979086E-11  -1.36527501043869E-07   4.82737183854127E-19  -7.35487502375849E-11
  9.90996081400637E+01   3.23689699267248E-17  -1.29365317786649E-11  -1.34784489737576E-07   4.70206758676280E-19  -7.23404410467033E-11
  9.91541783537972E+01   3.16201909078337E-17  -1.27677547857346E-11  -1.33063471023141E-07   4.58001310065652E-19  -7.11519153341072E-11
  9.92087485675307E+01   3.08886560998401E-17  -1.26011144246751E-11  -1.31364170559331E-07   4.46112417224076E-19  -6.99828503672035E-11
  9.92633187812642E+01   3.01739702304182E-17  -1.24365847966653E-11  -1.29686317386096E-07   4.34531877351180E-19  -6.88329286573511E-11
  9.93178889949977E+01   2.94757470429972E-17  -1.22741402955859E-11  -1.28029643883421E-07   4.23251700006322E-19  -6.77018378750189E-11
  9.93724592087312E+01   2.87936090921927E-17  -1.21137556051208E-11  -1.26393885730659E-07   4.12264101616199E-19  -6.65892707663097E-11
  9.94270294224648E+01   2.81271875438541E-17  -1.19554056958779E-11  -1.24778781866361E-07   4.01561500124358E-19  -6.54949250708286E-11
  9.94815996361983E+01   2.74761219796247E-17  -1.17990658225306E-11  -1.23184074448585E-07   3.91136509778957E-19  -6.44185034408742E-11
  9.95361698499318E+01   2.68400602059126E-17  -1.16447115209794E-11  -1.21609508815677E-07   3.80981936055203E-19  -6.33597133619314E-11
  9.95907400636653E+01   2.62186580671747E-17  -1.14923186055341E-11  -1.20054833447534E-07   3.71090770708996E-19  -6.23182670744447E-11
  9.96453102773988E+01   2.56115792634154E-17  -1.13418631661157E-11  -1.18519799927321E-07   3.61456186958386E-19  -6.12938814968522E-11
  9.96998804911323E+01   2.50184951718068E-17  -1.11933215654799E-11  -1.17004162903657E-07   3.52071534789542E-19  -6.02862781498590E-11
  9.97544507048658E+01   2.44390846723370E-17  -1.10466704364596E-11  -1.15507680053245E-07   3.42930336384032E-19  -5.92951830819315E-11
  9.98090209185994E+01   2.38730339773965E-17  -1.09018866792291E-11  -1.14030112043966E-07   3.34026281664267E-19  -5.83203267959915E-11
  9.98635911323329E+01   2.33200364652139E-17  -1.07589474585885E-11  -1.12571222498398E-07   3.25353223954067E-19  -5.73614441772922E-11
  9.99181613460664E+01   2.27797925170552E-17  -1.06178302012677E-11  -1.11130777957792E-07   3.16905175751375E-19  -5.64182744224565E-11
  9.99727315597999E+01   2.22520093581006E-17  -1.04785125932526E-11  -1.09708547846471E-07   3.08676304610226E-19  -5.54905609696586E-11
  1.00027301773533E+02   2.17364009019185E-17  -1.03409725771302E-11  -1.08304304436654E-07   3.00660929129143E-19  -5.45780514299318E-11
  1.00081871987267E+02   2.12326875984536E-17  -1.02051883494553E-11  -1.06917822813715E-07   2.92853515043222E-19  -5.36804975195829E-11
  1.00136442201000E+02   2.07405962854518E-17  -1.00711383581373E-11  -1.05548880841850E-07   2.85248671417223E-19  -5.27976549936966E-11
  1.00191012414734E+02   2.02598600432433E-17  -9.93880129984728E-12  -1.04197259130160E-07   2.77841146937060E-19  -5.19292835807119E-11
  1.00245582628467E+02   1.97902180528100E-17  -9.80815611744639E-12  -1.02862740999144E-07   2.70625826297149E-19  -5.10751469180538E-11
  1.00300152842201E+02   1.93314154570613E-17  -9.67918199743372E-12  -1.01545112447593E-07   2.63597726681139E-19  -5.02350124888021E-11
  1.00354723055935E+02   1.88832032252489E-17  -9.55185836741529E-12  -1.00244162119885E-07   2.56751994333617E-19  -4.94086515593825E-11
  1.00409293269668E+02   1.84453380204469E-17  -9.42616489359324E-12  -9.89596812736716E-08   2.50083901220435E-19  -4.85958391182623E-11
  1.00463863483402E+02   1.80175820700304E-17  -9.30208147827547E-12  -9.76914637479540E-08   2.43588841775370E-19  -4.77963538156345E-11
  1.00518433697135E+02   1.75997030390855E-17  -9.17958825740555E-12  -9.64393059315464E-08   2.37262329730889E-19  -4.70099779040756E-11
  1.00573003910869E+02   1.71914739066820E-17  -9.05866559811306E-12  -9.52030067319162E-08   2.31099995030849E-19  -4.62364971801601E-11
  1.00627574124602E+02   1.67926728449476E-17  -8.93929409628413E-12  -9.39823675444007E-08   2.25097580823010E-19  -4.54757009270175E-11
  1.00682144338336E+02   1.64030831008791E-17  -8.82145457415224E-12  -9.27771922217955E-08   2.19250940529310E-19  -4.47273818578156E-11
  1.00736714552069E+02   1.60224928808280E-17  -8.70512807790921E-12  -9.15872870443091E-08   2.13556034991876E-19  -4.39913360601561E-11
  1.00791284765803E+02   1.56506952376026E-17  -8.59029587533627E-12  -9.04124606898796E-08   2.08008929692837E-19  -4.32673629413677E-11
  1.00845854979536E+02   1.52874879601261E-17  -8.47693945345529E-12  -8.92525242048498E-08   2.02605792046018E-19  -4.25552651746815E-11
  1.00900425193270E+02   1.49326734655928E-17  -8.36504051619991E-12  -8.81072909749954E-08   1.97342888758658E-19  -4.18548486462758E-11
  1.00954995407003E+02   1.45860586940681E-17  -8.25458098210672E-12  -8.69765766969038E-08   1.92216583261351E-19  -4.11659224031752E-11
  1.01009565620737E+02   1.42474550054750E-17  -8.14554298202626E-12  -8.58601993496970E-08   1.87223333204448E-19  -4.04882986019910E-11
  1.01064135834470E+02   1.39166780789152E-17  -8.03790885685386E-12  -8.47579791670965E-08   1.82359688019190E-19  -3.98217924584891E-11
  1.01118706048204E+02   1.35935478142703E-17  -7.93166115528023E-12  -8.36697386098257E-08   1.77622286541915E-19  -3.91662221979720E-11
  1.01173276261937E+02   1.32778882360342E-17  -7.82678263156172E-12  -8.25953023383443E-08   1.73007854699706E-19  -3.85214090064620E-11
  1.01227846475671E+02   1.29695273993239E-17  -7.72325624331018E-12  -8.15344971859133E-08   1.68513203255884E-19  -3.78871769826731E-11
  1.01282416689404E+02   1.26682972980213E-17  -7.62106514930238E-12  -8.04871521319845E-08   1.64135225613809E-19  -3.72633530907576E-11
  1.01336986903138E+02   1.23740337749972E-17  -7.52019270730874E-12  -7.94530982759114E-08   1.59870895677485E-19  -3.66497671138172E-11
  1.01391557116871E+02   1.20865764343709E-17  -7.42062247194162E-12  -7.84321688109782E-08   1.55717265767486E-19  -3.60462516081633E-11
  1.01446127330605E+02   1.18057685557593E-17  -7.32233819252272E-12  -7.74241989987422E-08   1.51671464590795E-19  -3.54526418583177E-11
  1.01500697544338E+02   1.15314570104708E-17  -7.22532381096973E-12  -7.64290261436862E-08   1.47730695263144E-19  -3.48687758327395E-11
  1.01555267758072E+02   1.12634921795998E-17  -7.12956345970211E-12  -7.54464895681781E-08   1.43892233382511E-19  -3.42944941402668E-11
  1.01609837971805E+02   1.10017278739795E-17  -7.03504145956584E-12  -7.44764305877319E-08   1.40153425152444E-19  -3.37296399872632E-11
  1.01664408185539E+02   1.07460212559508E-17  -6.94174231777709E-12  -7.35186924865689E-08   1.36511685553933E-19  -3.31740591354562E-11
  1.01718978399272E+02   1.04962327629056E-17  -6.84965072588477E-12  -7.25731204934744E-08   1.32964496564566E-19  -3.26275998604566E-11
  1.01773548613006E+02   1.02522260325663E-17  -6.75875155775172E-12  -7.16395617579454E-08   1.29509405423757E-19  -3.20901129109487E-11
  1.01828118826739E+02   1.00138678299602E-17  -6.66902986755467E-12  -7.07178653266285E-08   1.26144022942841E-19  -3.15614514685399E-11
